x,y
-340.105987549,183.863006592
-340.12600708,183.802993774
-340.152008057,183.742996216
-340.179992676,183.679992676
-340.212005615,183.619995117
-340.239013672,183.557998657
-340.264007568,183.49899292
-340.290985107,183.434005737
-340.282989502,183.449996948
-340.312011719,183.384994507
-340.342987061,183.320007324
-340.372009277,183.255004883
-340.403991699,183.190002441
-340.429992676,183.123001099
-340.459991455,183.052993774
-340.492004395,182.98500061
-340.522003174,182.917007446
-340.553009033,182.841995239
-340.536987305,182.839004517
-340.565002441,182.76600647
-340.597991943,182.699005127
-340.62701416,182.62399292
-340.652008057,182.550003052
-340.678009033,182.477996826
-340.708007812,182.404006958
-340.730987549,182.330001831
-340.765991211,182.246994019
-340.778015137,182.227005005
-340.799987793,182.154006958
-340.82598877,182.080001831
-340.851989746,182.003997803
-340.87600708,181.929992676
-340.903991699,181.856994629
-340.927001953,181.781997681
-340.947998047,181.710998535
-340.970001221,181.645996094
-340.993988037,181.582000732
-341.010986328,181.522003174
-341.023986816,181.466995239
-340.988006592,181.494995117
-341.00100708,181.449005127
-341.019012451,181.404998779
-341.036987305,181.361999512
-341.04800415,181.322998047
-341.058990479,181.287002563
-341.071014404,181.25
-341.085998535,181.212997437
-341.097991943,181.173995972
-341.109008789,181.130996704
-341.080993652,181.151992798
-341.098999023,181.098007202
-341.117004395,181.042007446
-341.132995605,180.98399353
-341.151000977,180.923995972
-341.17199707,180.863006592
-341.195007324,180.792007446
-341.212005615,180.727005005
-341.233001709,180.654006958
-341.25,180.578994751
-341.213012695,180.572006226
-341.231994629,180.494995117
-341.246002197,180.417007446
-341.265014648,180.335006714
-341.277008057,180.259994507
-341.299987793,180.175994873
-341.312988281,180.091003418
-341.321990967,180.007003784
-341.337005615,179.92199707
-341.313995361,179.906005859
-341.333007812,179.819000244
-341.339996338,179.738998413
-341.354003906,179.656005859
-341.367004395,179.570999146
-341.37600708,179.492004395
-341.382995605,179.417007446
-341.395996094,179.337005615
-341.402008057,179.261993408
-341.410003662,179.18699646
-341.361999512,179.190994263
-341.364990234,179.121994019
-341.375,179.052993774
-341.385986328,178.98500061
-341.391998291,178.923995972
-341.394989014,178.863006592
-341.403015137,178.807006836
-341.398986816,178.761001587
-341.399993896,178.708999634
-341.398986816,178.662994385
-341.355987549,178.688995361
-341.363006592,178.649993896
-341.364990234,178.617996216
-341.368011475,178.582992554
-341.37298584,178.548995972
-341.377990723,178.514007568
-341.385009766,178.481994629
-341.390014648,178.453994751
-341.394012451,178.42199707
-341.399993896,178.38999939
-341.339996338,178.445999146
-341.346984863,178.414993286
-341.351989746,178.380004883
-341.355010986,178.339996338
-341.359008789,178.298995972
-341.364990234,178.25100708
-341.369995117,178.20300293
-341.375,178.156005859
-341.377990723,178.11000061
-341.380004883,178.061004639
-341.308013916,178.104995728
-341.307006836,178.055999756
-341.309997559,178.001998901
-341.309997559,177.951004028
-341.309997559,177.901992798
-341.313995361,177.845001221
-341.315002441,177.792999268
-341.315002441,177.742004395
-341.315002441,177.690002441
-341.312988281,177.636001587
-341.235992432,177.675994873
-341.238006592,177.619995117
-341.236999512,177.567001343
-341.234985352,177.509994507
-341.231994629,177.45300293
-341.230010986,177.395996094
-341.225006104,177.339996338
-341.218994141,177.281005859
