455909.557439,5433136.875182
455909.469249,5433137.411036
455909.368222,5433137.997194
455909.271577,5433138.528067
455909.17311,5433139.058435
455909.065003,5433139.647021
455908.964664,5433140.188739
455908.853604,5433140.790112
455908.748624,5433141.34218
455908.631089,5433141.959204
455908.520141,5433142.527291
455908.407525,5433143.106081
455908.283222,5433143.75508
455908.17255,5433144.359902
455908.049743,5433145.040684
455907.933658,5433145.672586
455907.809688,5433146.314703
455907.66145,5433147.035217
455907.523764,5433147.706786
455907.378198,5433148.46742
455907.255718,5433149.177658
455907.114542,5433149.977176
455906.976772,5433150.718565
455906.834058,5433151.47508
455906.670223,5433152.327488
455906.527838,5433153.113725
455906.36479,5433153.996949
455906.218479,5433154.813217
455906.048997,5433155.732049
455905.898484,5433156.581895
455905.743553,5433157.450034
455905.570677,5433158.421872
455905.40753,5433159.320076
455905.232305,5433160.328915
455905.066038,5433161.250034
455904.880081,5433162.269163
455904.708247,5433163.203434
455904.535967,5433164.143671
455904.345022,5433165.186823
455904.16892,5433166.142638
455903.971647,5433167.202165
455903.790403,5433168.172221
455903.607849,5433169.148196
455903.407112,5433170.231944
455903.223816,5433171.224007
455903.018726,5433172.323867
455902.827484,5433173.326492
455902.621826,5433174.438728
455902.442179,5433175.45334
455902.253625,5433176.468778
455902.044204,5433177.58351
455901.851694,5433178.596089
455901.639036,5433179.706963
455901.437271,5433180.71222
455901.212587,5433181.815018
455901.011512,5433182.823266
455900.8138,5433183.834854
455900.596719,5433184.947642
455900.398539,5433185.961619
455900.181282,5433187.074732
455899.978977,5433188.087098
455899.778859,5433189.09523
455899.556798,5433190.207547
455899.349353,5433191.212306
455899.125609,5433192.323038
455898.922665,5433193.33058
455898.706143,5433194.449344
455898.507122,5433195.466371
455898.307441,5433196.485396
455898.086213,5433197.60481
455897.888406,5433198.623317
455897.671168,5433199.743139
455897.470629,5433200.764285
455897.27622,5433201.787064
455897.064348,5433202.913774
455896.87017,5433203.938043
455896.656311,5433205.062031
455896.462658,5433206.085716
455896.250264,5433207.21032
455896.055384,5433208.230753
455895.858446,5433209.245411
455895.640839,5433210.359739
455895.439613,5433211.366811
455895.219418,5433212.4749
455895.019419,5433213.477381
455894.821195,5433214.480599
455894.6036,5433215.580145
455894.405183,5433216.577905
455894.18372,5433217.669296
455893.984766,5433218.6564
455893.768977,5433219.730077
455893.575131,5433220.694469
455893.383355,5433221.645617
455893.176336,5433222.671505
455892.989141,5433223.586323
455892.781981,5433224.569061
455892.597162,5433225.442886
455892.413058,5433226.294035
455892.214742,5433227.20803
455892.034884,5433228.015244
455891.841093,5433228.876594
455891.664836,5433229.635984
455891.476348,5433230.44332
455891.305625,5433231.150476
455891.138883,5433231.829751
455890.959028,5433232.546312
455890.801615,5433233.168974
455890.637022,5433233.82245
455890.495061,5433234.388964
455890.360194,5433234.931284
455890.220618,5433235.505741
455890.102897,5433236.007797
455889.98457,5433236.537428
455889.887876,5433236.999582
455889.789729,5433237.487582
455889.710382,5433237.910938
455889.635519,5433238.360448
455889.575819,5433238.760544
455889.525548,5433239.154742
455889.483961,5433239.581739
455889.460252,5433239.965132
455889.450794,5433240.377319
455889.45597,5433240.74726
455889.478107,5433241.146783
455889.514268,5433241.505663
455889.57204,5433241.891435
455889.639075,5433242.234595
455889.722004,5433242.569149
455889.831271,5433242.92941
455889.948996,5433243.248265
455890.092278,5433243.588771
455890.236573,5433243.888488
455890.409735,5433244.209775
455890.580992,5433244.494963
455890.788329,5433244.802227
455890.993948,5433245.072324
455891.214524,5433245.333435
455891.479944,5433245.609139
455891.74019,5433245.847719
455892.043765,5433246.09684
455892.335409,5433246.309057
455892.674933,5433246.527294
455892.995601,5433246.710604
455893.326283,5433246.880564
455893.702891,5433247.055819
455894.064088,5433247.205113
455894.481905,5433247.359542
455894.879983,5433247.489884
455895.333856,5433247.626647
455895.766373,5433247.744425
455896.218754,5433247.85537
455896.73584,5433247.970936
455897.227066,5433248.071223
455897.735617,5433248.16343
455898.316898,5433248.255873
455898.861673,5433248.342606
455899.484298,5433248.435225
455900.074948,5433248.518098
455900.691407,5433248.59965
455901.383404,5433248.694586
455902.029061,5433248.785644
455902.754712,5433248.890013
455903.429297,5433248.985821
455904.119076,5433249.083072
455904.894255,5433249.192885
455905.613368,5433249.300112
455906.41693,5433249.420188
455907.156952,5433249.52866
455907.900465,5433249.633729
455908.725908,5433249.747627
455909.487814,5433249.852805
455910.333815,5433249.968147
455911.11039,5433250.07156
455911.888011,5433250.179003
455912.750546,5433250.302067
455913.541488,5433250.415327
455914.418757,5433250.540888
455915.218951,5433250.658722
455916.102515,5433250.782549
455916.906696,5433250.897899
455917.705295,5433251.012029
455918.574501,5433251.137806
455919.35672,5433251.247087
455920.21913,5433251.368498
455921.012793,5433251.478436
455921.806605,5433251.589066
455922.666999,5433251.708225
455923.442178,5433251.816492
455924.289858,5433251.934138
455925.058317,5433252.039659
455925.900512,5433252.153936
455926.661996,5433252.258204
455927.419993,5433252.361507
455928.252249,5433252.473788
455929.006408,5433252.575702
455929.826303,5433252.681544
455930.567824,5433252.775574
455931.380417,5433252.875036
455932.118064,5433252.964853
455932.850676,5433253.051253
455933.65165,5433253.147043
455934.367494,5433253.233203
455935.13708,5433253.325433
455935.819723,5433253.408586
455936.560418,5433253.49873
455937.228305,5433253.57886
455937.893687,5433253.65816
455938.624061,5433253.746316
455939.286436,5433253.824346
455940.013362,5433253.91049
455940.664905,5433253.986986
455941.379049,5433254.071933
455942.026873,5433254.148107
455942.670323,5433254.221676
455943.372498,5433254.300762
455944.007748,5433254.369803
455944.703093,5433254.440398
455945.338557,5433254.497642
455946.04254,5433254.55765
455946.689027,5433254.608885
455947.339859,5433254.654561
455948.059029,5433254.699807
455948.720388,5433254.74102
455949.462197,5433254.786899
455950.146008,5433254.827637
455950.913742,5433254.875025
455951.613128,5433254.918889
455952.316617,5433254.960418
455953.099069,5433255.006376
455953.814808,5433255.047415
455954.605945,5433255.09151
455955.32823,5433255.132154
455956.054382,5433255.172551
455956.8476,5433255.227027
455957.566193,5433255.284688
455958.351379,5433255.338673
455959.065242,5433255.388313
455959.851329,5433255.43421
455960.572494,5433255.474367
455961.296416,5433255.512552
455962.095953,5433255.554258
455962.825439,5433255.59077
455963.634035,5433255.631721
455964.371673,5433255.669101
455965.19134,5433255.709355
455965.941373,5433255.740476
455966.696327,5433255.772242
455967.532878,5433255.807035
455968.296544,5433255.836253
455969.142109,5433255.868715
455969.914468,5433255.89581
455970.770319,5433255.923951
455971.554125,5433255.948947
455972.345904,5433255.974695
455973.226169,5433256.002337
455974.031408,5433256.028711
455974.920969,5433256.059655
455975.734681,5433256.087243
455976.636466,5433256.118352
455977.459535,5433256.148185
455978.281229,5433256.178971
455979.182828,5433256.215475
455980.002702,5433256.249206
455980.909217,5433256.291025
455981.740969,5433256.328986
455982.6602,5433256.372142
455983.495678,5433256.411312
455984.329014,5433256.450438
455985.246218,5433256.493114
455986.081416,5433256.534434
455986.998991,5433256.57752
455987.827846,5433256.619183
455988.735079,5433256.661745
455989.557922,5433256.700046
455990.380695,5433256.738883
455991.281716,5433256.782909
455992.092962,5433256.823336
455992.976733,5433256.867478
455993.778339,5433256.906716
455994.579316,5433256.945867
455995.456981,5433256.986635
455996.248929,5433257.023415
455997.112438,5433257.062494
455997.893141,5433257.097127
455998.747699,5433257.13433
455999.519809,5433257.167101
456000.285899,5433257.197853
456001.120046,5433257.229332
456001.875465,5433257.255457
456002.704136,5433257.282192
456003.455806,5433257.304741
456004.277381,5433257.327306
456005.015481,5433257.344587
456005.749265,5433257.360996
456006.560998,5433257.377108
456007.302124,5433257.3861
456008.119541,5433257.396328
456008.854649,5433257.40249
456009.655589,5433257.404935
456010.379518,5433257.408719
456011.101983,5433257.414109
456011.893799,5433257.417969
456012.609417,5433257.419328
456013.394855,5433257.421378
456014.111088,5433257.417226
456014.900097,5433257.408516
456015.611706,5433257.39619
456016.318255,5433257.379486
456017.090338,5433257.354946
456017.788985,5433257.325487
456018.554657,5433257.282273
456019.249294,5433257.235185
456020.012215,5433257.173453
456020.704823,5433257.109658
456021.395898,5433257.038939
456022.153855,5433256.95293
456022.840906,5433256.867359
456023.590187,5433256.769615
456024.272721,5433256.67859
456025.02251,5433256.574031
456025.698374,5433256.476905
456026.370236,5433256.381687
456027.096158,5433256.278633
456027.75252,5433256.186395
456028.474953,5433256.085103
456029.128598,5433255.993333
456029.843341,5433255.893467
456030.484083,5433255.808619
456031.117698,5433255.72459
456031.811487,5433255.633364
456032.439486,5433255.55548
456033.126225,5433255.472841
456033.74463,5433255.401315
456034.357091,5433255.333297
456035.027368,5433255.263007
456035.634767,5433255.199832
456036.296008,5433255.134542
456036.889632,5433255.076656
456037.475221,5433255.023292
456038.112153,5433254.971737
456038.687456,5433254.92762
456039.316839,5433254.884881
456039.886202,5433254.852014
456040.510068,5433254.819516
456041.073499,5433254.798034
456041.633263,5433254.784306
456042.24468,5433254.780791
456042.798801,5433254.787738
456043.404286,5433254.803681
456043.949721,5433254.83234
456044.488918,5433254.872317
456045.078538,5433254.930614
456045.61137,5433254.99184
456046.195595,5433255.07015
456046.72423,5433255.146475
456047.303697,5433255.234679
456047.828145,5433255.309892
456048.351026,5433255.377858
456048.924634,5433255.446518
456049.442535,5433255.49989
456050.008637,5433255.551515
456050.517909,5433255.589364
456051.074403,5433255.622403
456051.576829,5433255.644118
456052.127371,5433255.657524
456052.626067,5433255.660936
456053.169935,5433255.658508
456053.65806,5433255.649081
456054.141687,5433255.63683
456054.670121,5433255.615838
456055.145916,5433255.59204
456055.666095,5433255.562207
456056.136248,5433255.53488
456056.60353,5433255.511426
456057.118048,5433255.484253
456057.582859,5433255.4606
456058.089503,5433255.430716
456058.545687,5433255.4056
456059.051122,5433255.369814
456059.51789,5433255.337852
456059.994839,5433255.302314
456060.529049,5433255.258776
456061.021674,5433255.2137
456061.571952,5433255.158392
456062.0802,5433255.105254
456062.646545,5433255.043507
456063.170163,5433254.982359
456063.700172,5433254.918422
456064.288189,5433254.845448
456064.826329,5433254.775714
456065.42547,5433254.699273
456065.975149,5433254.623793
456066.577843,5433254.536466
456067.127511,5433254.456111
456067.67356,5433254.37651
456068.272752,5433254.289162
456068.813696,5433254.209432
456069.41056,5433254.125463
456069.948306,5433254.050167
456070.485134,5433253.977353
456071.072204,5433253.900132
456071.596897,5433253.835732
456072.163086,5433253.76805
456072.669308,5433253.709585
456073.212069,5433253.649913
456073.69335,5433253.598176
456074.164131,5433253.548743
456074.665872,5433253.499195
456075.105539,5433253.459552
456075.568578,5433253.424302
456075.974832,5433253.399992
456076.371034,5433253.38198
456076.80191,5433253.368986
456077.187736,5433253.366655
456077.608838,5433253.374215
456077.989524,5433253.391711
456078.404176,5433253.424841
456078.775105,5433253.467117
456079.139975,5433253.520716
456079.536041,5433253.590488
456079.89253,5433253.664958
456080.245832,5433253.747845
456080.628355,5433253.852479
456080.969951,5433253.959089
456081.338303,5433254.090634
456081.669853,5433254.222075
456081.999446,5433254.367838
456082.362842,5433254.548461
456082.693519,5433254.728701
456083.051087,5433254.947831
456083.371285,5433255.167265
456083.722456,5433255.431113
456084.039541,5433255.693211
456084.352255,5433255.977824
456084.691615,5433256.31656
456084.995018,5433256.648362
456085.320049,5433257.038643
456085.606844,5433257.419711
456085.885471,5433257.826386
456086.17912,5433258.304437
456086.437036,5433258.762614
456086.70722,5433259.297682
456086.943498,5433259.80671
456087.190705,5433260.394312
456087.405275,5433260.950841
456087.612337,5433261.531764
456087.829796,5433262.190511
456088.01821,5433262.810762
456088.217171,5433263.515057
456088.389104,5433264.174851
456088.570827,5433264.920878
456088.728419,5433265.617357
456088.877022,5433266.330199
456089.029491,5433267.132212
456089.160596,5433267.877015
456089.302773,5433268.709784
456089.429493,5433269.478199
456089.567055,5433270.334421
456089.694869,5433271.128329
456089.839455,5433272.015983
456089.97349,5433272.835883
456090.109885,5433273.667122
456090.265327,5433274.594238
456090.408033,5433275.44519
456090.567648,5433276.389165
456090.712336,5433277.250886
456090.873275,5433278.198775
456091.01783,5433279.060423
456091.169875,5433279.92275
456091.336697,5433280.872555
456091.488712,5433281.736231
456091.652367,5433282.687553
456091.802343,5433283.554478
456091.965918,5433284.509372
456092.128305,5433285.465316
456092.261737,5433286.247539
456092.421738,5433287.204589
456092.567407,5433288.074837
456092.725259,5433289.031463
456092.866683,5433289.90086
456093.007467,5433290.769289
456093.160191,5433291.725082
456093.297493,5433292.593196
456093.446391,5433293.545854
456093.58021,5433294.408791
456093.723882,5433295.353982
456093.852575,5433296.208481
456093.977542,5433297.055424
456094.111176,5433297.979152
456094.229853,5433298.810728
456094.360464,5433299.713599
456094.473783,5433300.52173
456094.579867,5433301.316558
456094.691879,5433302.172912
456094.788938,5433302.935764
456094.893035,5433303.757751
456094.986533,5433304.486363
456095.084828,5433305.270016
456095.167587,5433305.96233
456095.245117,5433306.633842
456095.32072,5433307.345907
456095.385135,5433307.968929
456095.450239,5433308.6268
456095.50623,5433309.201042
456095.56497,5433309.806319
456095.616526,5433310.333727
456095.663131,5433310.843014
456095.712778,5433311.382792
456095.758003,5433311.856263
456095.805669,5433312.363406
456095.846231,5433312.817836
456095.8873,5433313.313224
456095.920535,5433313.761185
456095.948447,5433314.205528
456095.968641,5433314.687914
456095.97558,5433315.118893
456095.971798,5433315.583064
456095.956034,5433315.99916
456095.927196,5433316.411268
456095.880261,5433316.858235
456095.822863,5433317.258678
456095.738313,5433317.689749
456095.646632,5433318.073487
456095.536794,5433318.447562
456095.397786,5433318.850556
456095.254782,5433319.209464
456095.078298,5433319.592287
456094.899136,5433319.927305
456094.703944,5433320.249478
456094.472202,5433320.587992
456094.244886,5433320.878351
456093.975884,5433321.178413
456093.717792,5433321.435153
456093.446698,5433321.675467
456093.133682,5433321.920984
456092.838902,5433322.127348
456092.501307,5433322.329205
456092.186322,5433322.493256
456091.864129,5433322.64007
456091.505389,5433322.77998
456091.172604,5433322.881934
456090.800376,5433322.97516
456090.452176,5433323.042116
456090.06243,5433323.102256
456089.701492,5433323.140903
456089.338799,5433323.166492
456088.935805,5433323.180834
456088.56267,5433323.185275
456088.143772,5433323.181251
456087.756351,5433323.167296
456087.324238,5433323.143109
456086.919863,5433323.113114
456086.461381,5433323.073942
456086.025966,5433323.034553
456085.572484,5433322.991365
456085.05718,5433322.931218
456084.571832,5433322.866133
456084.022891,5433322.779391
456083.509712,5433322.691085
456082.926539,5433322.583891
456082.37791,5433322.479863
456081.755066,5433322.358105
456081.171337,5433322.242384
456080.571372,5433322.122656
456079.890536,5433321.986537
456079.255922,5433321.858472
456078.537967,5433321.717702
456077.868221,5433321.590026
456077.111249,5433321.451722
456076.405431,5433321.330833
456075.608054,5433321.20128
456074.865011,5433321.088098
456074.103958,5433320.980675
456073.247471,5433320.871572
456072.45154,5433320.780207
456071.559598,5433320.687725
456070.73571,5433320.611558
456069.82038,5433320.536955
456068.982234,5433320.474709
456068.1401,5433320.418134
456067.211676,5433320.361619
456066.365502,5433320.314132
456065.431407,5433320.263719
456064.580801,5433320.22059
456063.640785,5433320.172975
456062.7847,5433320.131223
456061.924843,5433320.086868
456060.977569,5433320.040678
456060.11407,5433319.999486
456059.16566,5433319.95763
456058.302396,5433319.919101
456057.440414,5433319.880358
456056.491274,5433319.83632
456055.628267,5433319.797028
456054.678984,5433319.756809
456053.818419,5433319.717158
456052.873029,5433319.673499
456052.013248,5433319.632471
456051.15132,5433319.591792
456050.202403,5433319.546827
456049.339979,5433319.506302
456048.392454,5433319.461205
456047.533338,5433319.422637
456046.590545,5433319.381834
456045.735089,5433319.347651
456044.880747,5433319.314117
456043.942604,5433319.275976
456043.092847,5433319.245368
456042.160315,5433319.210357
456041.314549,5433319.179143
456040.470011,5433319.147942
456039.543057,5433319.114569
456038.702174,5433319.085297
456037.778314,5433319.053815
456036.935719,5433319.025243
456036.005557,5433318.995304
456035.158461,5433318.967764
456034.309784,5433318.94117
456033.372928,5433318.913759
456032.517965,5433318.889048
456031.573469,5433318.863304
456030.711409,5433318.839381
456029.758547,5433318.814694
456028.889614,5433318.794557
456028.017576,5433318.776838
456027.051689,5433318.753082
456026.165924,5433318.734729
456025.192677,5433318.710917
456024.30411,5433318.687503
456023.322234,5433318.66196
456022.425187,5433318.636713
456021.524135,5433318.608371
456020.529169,5433318.572124
456019.620649,5433318.533741
456018.618067,5433318.48818
456017.702877,5433318.442182
456016.783333,5433318.38936
456015.765851,5433318.326605
456014.836441,5433318.266859
456013.809469,5433318.19819
456012.873079,5433318.134344
456011.83944,5433318.063199
456010.898775,5433317.99759
456009.864057,5433317.923963
456008.924137,5433317.85751
456007.984407,5433317.788952
456006.953742,5433317.714361
456006.01735,5433317.644842
456004.98873,5433317.570086
456004.052967,5433317.499565
456003.117109,5433317.430122
456002.088235,5433317.352944
456001.153823,5433317.280716
456000.12485,5433317.198833
455999.190469,5433317.12733
455998.162053,5433317.046863
455997.22854,5433316.97496
455996.293236,5433316.904366
455995.265769,5433316.828174
455994.332116,5433316.758778
455993.304631,5433316.682571
455992.369884,5433316.612045
455991.435714,5433316.541201
455990.408683,5433316.462911
455989.47613,5433316.392045
455988.449709,5433316.314322
455987.51667,5433316.244481
455986.490766,5433316.165635
455985.558676,5433316.094622
455984.627779,5433316.023112
455983.605154,5433315.944596
455982.674117,5433315.872448
455981.649027,5433315.793521
455980.718931,5433315.722825
455979.790645,5433315.653804
455978.769802,5433315.580599
455977.841046,5433315.518742
455976.81902,5433315.451568
455975.889976,5433315.393999
455974.86737,5433315.33372
455973.936782,5433315.28079
455973.005181,5433315.227346
455971.978763,5433315.171919
455971.043159,5433315.122113
455970.013995,5433315.069484
455969.076889,5433315.023507
455968.047341,5433314.97235
455967.110216,5433314.926136
455966.171811,5433314.879615
455965.138502,5433314.829637
455964.198967,5433314.783587
455963.165507,5433314.732082
455962.226766,5433314.683988
455961.285382,5433314.634249
455960.244577,5433314.581549
455959.295639,5433314.533761
455958.25191,5433314.483493
455957.305468,5433314.434369
455956.264551,5433314.381701
455955.315785,5433314.333378
455954.365551,5433314.283481
455953.319864,5433314.226167
455952.367878,5433314.173999
455951.318766,5433314.11113
455950.363956,5433314.051322
455949.409024,5433313.988824
455948.357525,5433313.917744
455947.400177,5433313.8506
455946.345279,5433313.773675
455945.384795,5433313.700849
455944.328581,5433313.620554
455943.367601,5433313.544288
455942.405137,5433313.466783
455941.345723,5433313.380661
455940.382568,5433313.302241
455939.322988,5433313.213936
455938.36012,5433313.133142
455937.399271,5433313.054984
455936.344299,5433312.966361
455935.386357,5433312.884704
455934.334049,5433312.792154
455933.379634,5433312.7086
455932.332899,5433312.613615
455931.383001,5433312.526995
455930.435883,5433312.438517
455929.395661,5433312.338061
455928.455466,5433312.246424
455927.425764,5433312.142151
455926.495315,5433312.044276
455925.566586,5433311.947018
455924.5512,5433311.840735
455923.629765,5433311.741964
455922.619522,5433311.632554
455921.703876,5433311.533392
455920.701654,5433311.424311
455919.791879,5433311.324198
455918.884427,5433311.2229
455917.893305,5433311.11306
455916.999949,5433311.012974
455916.02699,5433310.903563
455915.151917,5433310.801984
455914.285084,5433310.701251
455913.338584,5433310.590065
455912.484715,5433310.486173
455911.552691,5433310.370937
455910.712648,5433310.265293
455909.797854,5433310.148894
455908.976406,5433310.042847
455908.165731,5433309.936759
455907.289077,5433309.818905
455906.506148,5433309.711696
455905.662256,5433309.5958
455904.909502,5433309.492278
455904.094914,5433309.38253
455903.364935,5433309.287443
455902.643837,5433309.197785
455901.858196,5433309.1021
455901.15135,5433309.020084
455900.380363,5433308.931843
455899.684983,5433308.854352
455898.926141,5433308.772142
455898.243905,5433308.70078
455897.568257,5433308.630471
455896.8351,5433308.555841
455896.176502,5433308.487809
455895.461497,5433308.416186
455894.820631,5433308.352555
455894.126491,5433308.285447
455893.507046,5433308.228727
455892.899676,5433308.173515
455892.244193,5433308.117088
455891.663513,5433308.068022
455891.042384,5433308.02098
455890.493531,5433307.980584
455889.908219,5433307.941881
455889.391893,5433307.908649
455888.889984,5433307.880236
455888.352515,5433307.851564
455887.875784,5433307.832633
455887.363415,5433307.814843
455886.908374,5433307.80473
455886.419465,5433307.797757
455885.987504,5433307.798779
455885.568061,5433307.805173
455885.12054,5433307.819087
455884.725785,5433307.837464
455884.302361,5433307.864588
455883.930334,5433307.8949
455883.535718,5433307.936193
455883.190717,5433307.981815
455882.855801,5433308.034986
455882.493581,5433308.101407
455882.168625,5433308.168568
455881.818416,5433308.252004
455881.472826,5433308.347599
455881.164782,5433308.448665
455880.862978,5433308.557985
455880.536209,5433308.688635
455880.24671,5433308.815844
455879.964217,5433308.956823
455879.662011,5433309.117822
455879.391475,5433309.278841
455879.092043,5433309.465365
455878.821055,5433309.652865
455878.524016,5433309.876218
455878.256543,5433310.098276
455877.993932,5433310.335804
455877.710632,5433310.614584
455877.456716,5433310.884193
455877.182138,5433311.20123
455876.938357,5433311.507045
455876.674764,5433311.864897
455876.438497,5433312.210613
455876.183993,5433312.615005
455875.96159,5433313.007977
455875.746577,5433313.423019
455875.52254,5433313.907048
455875.328861,5433314.369157
455875.129472,5433314.902689
455874.955978,5433315.407952
455874.794226,5433315.934549
455874.630324,5433316.536633
455874.494104,5433317.104456
455874.350908,5433317.748007
455874.227743,5433318.350878
455874.110754,5433318.968733
455873.986808,5433319.666565
455873.875623,5433320.318006
455873.755166,5433321.051361
455873.646012,5433321.732533
455873.532436,5433322.426101
455873.40339,5433323.204118
455873.283119,5433323.925135
455873.146202,5433324.73185
455873.017301,5433325.477134
455872.887477,5433326.227962
455872.741297,5433327.061489
455872.610001,5433327.820594
455872.465065,5433328.660739
455872.334228,5433329.424583
455872.199313,5433330.189146
455872.051453,5433331.032063
455871.914727,5433331.800705
455871.763652,5433332.650307
455871.62469,5433333.42683
455871.484872,5433334.206483
455871.331055,5433335.064621
455871.188508,5433335.843795
455871.031883,5433336.699065
455870.889029,5433337.475015
455870.748032,5433338.24956
455870.588552,5433339.097587
455870.443342,5433339.865856
455870.279557,5433340.707841
455870.130077,5433341.470413
455869.964377,5433342.304861
455869.811825,5433343.05962
455869.660066,5433343.809094
455869.494387,5433344.626247
455869.346651,5433345.359976
455869.1902,5433346.156594
455869.048589,5433346.867971
455868.894192,5433347.634615
455868.757094,5433348.314549
455868.620293,5433348.978854
455868.474087,5433349.690334
455868.34565,5433350.319878
