x,y,s,kappa,dkappa,theta
-328.356718993,207.258903805,11.093788531,0.1927371896,0.0001611957,-2.7694126408
-328.375250783,207.251628486,11.1136972732,0.1927378201,-9.8064881E-05,-2.765575471
-328.393754521,207.244282111,11.1336060153,0.1927332767,-0.0003585614,-2.76173834
-328.412229934,207.236864791,11.1535147574,0.1927235352,-0.0006202527,-2.7579013513
-328.430676751,207.229376637,11.1734234995,0.1927085722,-0.0008830977,-2.7540646084
-328.449094704,207.221817766,11.1933322416,0.1926883651,-0.0011470553,-2.7502282155
-328.467483525,207.214188296,11.2132409837,0.1926628922,-0.0014120845,-2.7463922774
-328.485842946,207.206488349,11.2331497258,0.1926321326,-0.0016781442,-2.742556899
-328.504172702,207.198718049,11.253058468,0.1925960662,-0.0019451932,-2.7387221857
-328.52247253,207.190877525,11.2729672101,0.1925546736,-0.0022131906,-2.7348882435
-328.540742167,207.182966905,11.2928759522,0.1925079365,-0.0024820951,-2.7310551785
-328.558981352,207.174986324,11.3127846943,0.1924558371,-0.0027518658,-2.7272230973
-328.577189824,207.166935917,11.3326934364,0.1923983586,-0.0030224616,-2.7233921069
-328.595367327,207.158815824,11.3526021785,0.1923354851,-0.0032938413,-2.7195623145
-328.613513604,207.150626186,11.3725109206,0.1922672012,-0.0035659639,-2.7157338277
-328.6316284,207.142367149,11.3924196628,0.1921934927,-0.0038387883,-2.7119067543
-328.649711461,207.134038858,11.4123284049,0.1921143459,-0.0041122734,-2.7080812024
-328.667762537,207.125641466,11.432237147,0.1920297482,-0.0043863782,-2.7042572805
-328.685781377,207.117175125,11.4521458891,0.1919396876,-0.0046610615,-2.7004350972
-328.703767734,207.108639991,11.4720546312,0.1918441529,-0.0049362822,-2.6966147614
-328.72172136,207.100036223,11.4919633733,0.1917431339,-0.0052119994,-2.6927963821
-328.739642012,207.091363983,11.5118721154,0.1916366212,-0.0054881718,-2.6889800686
-328.757529448,207.082623434,11.5317808576,0.191524606,-0.0057647585,-2.6851659304
-328.775383425,207.073814744,11.5516895997,0.1914070805,-0.0060417183,-2.6813540772
-328.793203706,207.064938083,11.5715983418,0.1912840377,-0.0063190101,-2.6775446186
-328.810990054,207.055993622,11.5915070839,0.1911554715,-0.006596593,-2.6737376647
-328.828742233,207.046981538,11.611415826,0.1910213764,-0.0068744256,-2.6699333254
-328.846460012,207.037902008,11.6313245681,0.1908817478,-0.0071524671,-2.6661317108
-328.864143158,207.028755213,11.6512333102,0.190736582,-0.0074306763,-2.6623329311
-328.881791444,207.019541335,11.6711420524,0.1905858761,-0.0077090122,-2.6585370967
-328.899404642,207.01026056,11.6910507945,0.190429628,-0.0079874335,-2.6547443178
-328.916982529,207.000913077,11.7109595366,0.1902678363,-0.0082658994,-2.6509547048
-328.934524881,206.991499077,11.7308682787,0.1901005006,-0.0085443686,-2.647168368
-328.95203148,206.982018752,11.7507770208,0.1899276213,-0.0088228001,-2.6433854179
-328.969502106,206.972472299,11.7706857629,0.1897491994,-0.0091011528,-2.6396059647
-328.986936544,206.962859916,11.790594505,0.1895652371,-0.0093793857,-2.6358301189
-329.004334581,206.953181804,11.8105032472,0.189375737,-0.0096574576,-2.6320579906
-329.021696006,206.943438167,11.8304119893,0.1891807027,-0.0099353274,-2.6282896902
-329.03902061,206.93362921,11.8503207314,0.1889801388,-0.0102129542,-2.6245253277
-329.056308187,206.923755142,11.8702294735,0.1887740505,-0.0104902967,-2.6207650132
-329.073558533,206.913816172,11.8901382156,0.1885624438,-0.010767314,-2.6170088565
-329.090771446,206.903812514,11.9100469577,0.1883453256,-0.0110439648,-2.6132569676
-329.107946728,206.893744383,11.9299556998,0.1881227036,-0.0113202083,-2.609509456
-329.125084181,206.883611997,11.9498644419,0.1878945863,-0.0115960031,-2.6057664313
-329.142183611,206.873415575,11.9697731841,0.1876609832,-0.0118713084,-2.6020280027
-329.159244828,206.86315534,11.9896819262,0.1874219042,-0.0121460829,-2.5982942794
-329.176267642,206.852831515,12.0095906683,0.1871773605,-0.0124202857,-2.5945653703
-329.193251867,206.842444327,12.0294994104,0.1869273637,-0.0126938756,-2.590841384
-329.210197318,206.831994004,12.0494081525,0.1866719266,-0.0129668115,-2.587122429
-329.227103815,206.821480778,12.0693168946,0.1864110625,-0.0132390524,-2.5834086135
-329.243971179,206.810904882,12.0892256367,0.1861447858,-0.0135105571,-2.5797000454
-329.260799234,206.800266549,12.1091343789,0.1858731113,-0.0137812847,-2.5759968323
-329.277587806,206.789566017,12.129043121,0.1855960551,-0.014051194,-2.5722990814
-329.294336726,206.778803525,12.1489518631,0.1853136338,-0.0143202438,-2.5686068999
-329.311045826,206.767979313,12.1688606052,0.185025865,-0.0145883933,-2.5649203942
-329.32771494,206.757093625,12.1887693473,0.184732767,-0.0148556011,-2.5612396708
-329.344343906,206.746146706,12.2086780894,0.1844343588,-0.0151218264,-2.5575648354
-329.360932565,206.735138801,12.2285868315,0.1841306607,-0.0153870279,-2.5538959937
-329.37748076,206.724070159,12.2484955737,0.1838216932,-0.0156511647,-2.5502332507
-329.393988336,206.712941032,12.2684043158,0.183507478,-0.0159141956,-2.5465767112
-329.410455144,206.70175167,12.2883130579,0.1831880376,-0.0161760795,-2.5429264793
-329.426881034,206.690502327,12.3082218,0.1828633951,-0.0164367754,-2.5392826589
-329.443265861,206.679193259,12.3281305421,0.1825335747,-0.0166962421,-2.5356453533
-329.459609483,206.667824724,12.3480392842,0.1821986012,-0.0169544386,-2.5320146653
-329.47591176,206.65639698,12.3679480263,0.1818585003,-0.0172113239,-2.5283906974
-329.492172556,206.644910287,12.3878567685,0.1815132985,-0.0174668567,-2.5247735512
-329.508391736,206.633364908,12.4077655106,0.1811630232,-0.0177209961,-2.5211633282
-329.52456917,206.621761106,12.4276742527,0.1808077026,-0.017973701,-2.5175601289
-329.540704729,206.610099146,12.4475829948,0.1804473655,-0.0182249302,-2.5139640536
-329.55679829,206.598379295,12.4674917369,0.1800820417,-0.0184746427,-2.5103752019
-329.572849729,206.586601821,12.487400479,0.179711762,-0.0187227975,-2.5067936726
-329.588858927,206.574766993,12.5073092211,0.1793365577,-0.0189693533,-2.5032195643
-329.604825769,206.562875083,12.5272179633,0.178956461,-0.0192142692,-2.4996529745
-329.620750142,206.550926361,12.5471267054,0.178571505,-0.019457504,-2.4960940005
-329.636631935,206.538921101,12.5670354475,0.1781817235,-0.0196990167,-2.4925427385
-329.652471041,206.526859579,12.5869441896,0.1777871514,-0.0199387662,-2.4889992843
-329.668267356,206.51474207,12.6068529317,0.177387824,-0.0201767114,-2.4854637329
-329.684020779,206.50256885,12.6267616738,0.1769837777,-0.0204128112,-2.4819361787
-329.699731211,206.490340199,12.6466704159,0.1765750497,-0.0206470245,-2.4784167152
-329.715398559,206.478056396,12.6665791581,0.176161678,-0.0208793103,-2.4749054353
-329.731022729,206.46571772,12.6864879002,0.1757437012,-0.0211096275,-2.471402431
-329.746603632,206.453324453,12.7063966423,0.175321159,-0.0213379349,-2.4679077935
-329.762141183,206.440876879,12.7263053844,0.1748940919,-0.0215641916,-2.4644216135
-329.777635299,206.428375279,12.7462141265,0.1744625411,-0.0217883563,-2.4609439805
-329.793085899,206.415819939,12.7661228686,0.1740265485,-0.0220103881,-2.4574749835
-329.808492907,206.403211144,12.7860316107,0.1735861572,-0.0222302459,-2.4540147104
-329.823856249,206.390549179,12.8059403528,0.1731414108,-0.0224478885,-2.4505632483
-329.839175853,206.377834331,12.825849095,0.1726923537,-0.0226632749,-2.4471206836
-329.854451653,206.365066889,12.8457578371,0.1722390314,-0.022876364,-2.4436871016
-329.869683582,206.352247141,12.8656665792,0.17178149,-0.0230871147,-2.4402625867
-329.88487158,206.339375375,12.8855753213,0.1713197764,-0.023295486,-2.4368472225
-329.900015587,206.326451882,12.9054840634,0.1708539384,-0.0235014367,-2.4334410916
-329.915115547,206.313476951,12.9253928055,0.1703840246,-0.0237049257,-2.4300442755
-329.930171408,206.300450874,12.9453015476,0.1699100845,-0.0239059121,-2.4266568551
-329.94518312,206.287373942,12.9652102898,0.1694321682,-0.0241043546,-2.4232789098
-329.960150636,206.274246448,12.9851190319,0.1689503269,-0.0243002123,-2.4199105184
-329.975073912,206.261068684,13.005027774,0.1684646123,-0.024493444,-2.4165517585
-329.989952907,206.247840942,13.0249365161,0.1679750773,-0.0246840086,-2.4132027067
-330.004787583,206.234563516,13.0448452582,0.1674817752,-0.0248718651,-2.4098634385
-330.019577905,206.221236701,13.0647540003,0.1669847604,-0.0250569724,-2.4065340284
-330.034323842,206.207860789,13.0846627424,0.1664840881,-0.0252392894,-2.4032145498
-330.049025363,206.194436076,13.1045714846,0.1659798142,-0.025418775,-2.3999050748
-330.063682443,206.180962856,13.1244802267,0.1654719955,-0.0255953881,-2.3966056746
-330.078295058,206.167441424,13.1443889688,0.1649606896,-0.0257690877,-2.3933164194
-330.092863188,206.153872074,13.1642977109,0.1644459549,-0.0259398326,-2.3900373777
-330.107386816,206.140255103,13.184206453,0.1639278506,-0.0261075818,-2.3867686175
-330.121865925,206.126590805,13.2041151951,0.1634064368,-0.0262722943,-2.3835102051
-330.136300506,206.112879476,13.2240239372,0.1628817743,-0.0264339288,-2.3802622058
-330.150690548,206.099121411,13.2439326794,0.1623539249,-0.0265924443,-2.3770246838
-330.165036046,206.085316905,13.2638414215,0.1618229511,-0.0267477998,-2.3737977017
-330.179336995,206.071466255,13.2837501636,0.1612889161,-0.0268999542,-2.3705813213
-330.193593396,206.057569755,13.3036589057,0.1607518841,-0.0270488663,-2.3673756027
-330.207805249,206.0436277,13.3235676478,0.1602119201,-0.0271944952,-2.3641806051
-330.221972561,206.029640386,13.3434763899,0.1596690898,-0.0273367996,-2.3609963862
-330.236095339,206.015608108,13.363385132,0.1591234598,-0.0274757386,-2.3578230023
-330.250173592,206.00153116,13.3832938742,0.1585750976,-0.027611271,-2.3546605084
-330.264207334,205.987409836,13.4032026163,0.1580240713,-0.0277433557,-2.3515089585
-330.27819658,205.973244432,13.4231113584,0.1574704501,-0.0278719518,-2.3483684047
-330.292141348,205.959035241,13.4430201005,0.1569143038,-0.027997018,-2.3452388981
-330.30604166,205.944782556,13.4629288426,0.156355703,-0.0281185134,-2.3421204882
-330.319897538,205.93048667,13.4828375847,0.1557947193,-0.0282363968,-2.3390132232
-330.333709008,205.916147877,13.5027463268,0.155231425,-0.0283506271,-2.3359171497
-330.347476099,205.901766469,13.522655069,0.1546658931,-0.0284611633,-2.3328323132
-330.361198842,205.887342737,13.5425638111,0.1540981978,-0.0285679642,-2.3297587573
-330.374877269,205.872876973,13.5624725532,0.1535284137,-0.0286709889,-2.3266965245
-330.388511417,205.858369468,13.5823812953,0.1529566165,-0.0287701961,-2.3236456555
-330.402101325,205.843820512,13.6022900374,0.1523828825,-0.0288655449,-2.3206061897
-330.415647032,205.829230395,13.6221987795,0.151807289,-0.0289569941,-2.3175781648
-330.429148582,205.814599405,13.6421075216,0.151229914,-0.0290445027,-2.3145616172
-330.44260602,205.799927831,13.6620162637,0.1506508364,-0.0291280295,-2.3115565814
-330.456019393,205.78521596,13.6819250059,0.1500701359,-0.0292075336,-2.3085630906
-330.469388752,205.770464081,13.701833748,0.1494878929,-0.0292829737,-2.3055811764
-330.482714149,205.755672477,13.7217424901,0.1489041887,-0.0293543089,-2.3026108685
-330.495995637,205.740841436,13.7416512322,0.1483191056,-0.029421498,-2.2996521953
-330.509233274,205.725971241,13.7615599743,0.1477327265,-0.0294845,-2.2967051835
-330.522427118,205.711062177,13.7814687164,0.1471451351,-0.0295432737,-2.2937698579
-330.53557723,205.696114525,13.8013774585,0.146556416,-0.0295977781,-2.2908462419
-330.548683672,205.681128568,13.8212862007,0.1459666546,-0.0296479722,-2.287934357
-330.56174651,205.666104587,13.8411949428,0.1453759372,-0.0296938147,-2.2850342232
-330.57476581,205.651042862,13.8611036849,0.1447843508,-0.0297352647,-2.2821458587
-330.587741641,205.635943672,13.881012427,0.1441919832,-0.0297722811,-2.2792692798
-330.600674074,205.620807294,13.9009211691,0.1435989231,-0.0298048227,-2.2764045013
-330.613563181,205.605634006,13.9208299112,0.1430052601,-0.0298328485,-2.273551536
-330.626409037,205.590424084,13.9407386533,0.1424110844,-0.0298563174,-2.270710395
-330.639211717,205.575177802,13.9606473955,0.1418164872,-0.0298751883,-2.2678810876
-330.651971301,205.559895434,13.9805561376,0.1412215604,-0.0298894202,-2.2650636214
-330.664687867,205.544577252,14.0004648797,0.1406263967,-0.0298989719,-2.262258002
-330.677361497,205.529223527,14.0203736218,0.1400310898,-0.0299038024,-2.259464233
-330.689992274,205.51383453,14.0402823639,0.1394357341,-0.0299038706,-2.2566823166
-330.702580283,205.49841053,14.060191106,0.1388404248,-0.0298991354,-2.2539122526
-330.71512561,205.482951793,14.0800998481,0.1382452579,-0.0298895557,-2.2511540392
-330.727628342,205.467458587,14.1000085903,0.1376503303,-0.0298750904,-2.2484076726
-330.74008857,205.451931176,14.1199173324,0.1370557397,-0.0298556985,-2.2456731471
-330.752506383,205.436369823,14.1398260745,0.1364615845,-0.0298313388,-2.242950455
-330.764881873,205.420774792,14.1597348166,0.1358679641,-0.0298019704,-2.2402395866
-330.777215134,205.405146342,14.1796435587,0.1352749785,-0.029767552,-2.2375405302
-330.789506261,205.389484733,14.1995523008,0.1346827288,-0.0297280427,-2.2348532724
-330.801755349,205.373790224,14.2194610429,0.1340913167,-0.0296834013,-2.2321777973
-330.813962495,205.358063071,14.2393697851,0.1335008448,-0.0296335867,-2.2295140872
-330.826127799,205.342303529,14.2592785272,0.1329114164,-0.0295785579,-2.2268621226
-330.838251358,205.326511851,14.2791872693,0.1323231359,-0.0295182738,-2.2242218814
-330.850333274,205.31068829,14.2990960114,0.1317361082,-0.0294526933,-2.2215933399
-330.862373649,205.294833096,14.3190047535,0.1311504392,-0.0293817753,-2.218976472
-330.874372583,205.278946518,14.3389134956,0.1305662355,-0.0293054787,-2.2163712496
-330.886330182,205.263028804,14.3588222377,0.1299836047,-0.0292237625,-2.2137776425
-330.898246548,205.247080198,14.3787309799,0.129402655,-0.0291365856,-2.2111956183
-330.910121787,205.231100947,14.398639722,0.1288234957,-0.0290439068,-2.2086251424
-330.921956005,205.215091291,14.4185484641,0.1282462365,-0.0289456852,-2.2060661782
-330.933749309,205.199051472,14.4384572062,0.1276709884,-0.0288418795,-2.2035186866
-330.945501804,205.182981729,14.4583659483,0.1270978628,-0.0287324488,-2.2009826265
-330.9572136,205.166882299,14.4782746904,0.1265269721,-0.0286173519,-2.1984579546
-330.968884805,205.150753418,14.4981834325,0.1259584297,-0.0284965478,-2.1959446252
-330.980515526,205.134595321,14.5180921747,0.1253923494,-0.0283699954,-2.1934425905
-330.992105875,205.118408238,14.5380009168,0.1248288463,-0.0282376536,-2.1909518002
-331.003655959,205.102192402,14.5579096589,0.1242680358,-0.0280994813,-2.188472202
-331.01516589,205.08594804,14.577818401,0.1237100346,-0.0279554374,-2.186003741
-331.026635778,205.069675379,14.5977271431,0.1231549599,-0.0278054808,-2.1835463602
-331.038065733,205.053374645,14.6176358852,0.1226029298,-0.0276495706,-2.1811000002
-331.049455866,205.037046059,14.6375446273,0.1220540633,-0.0274876655,-2.178664599
-331.060806288,205.020689845,14.6574533694,0.1215084802,-0.0273197245,-2.1762400926
-331.072117109,205.004306221,14.6773621116,0.1209663009,-0.0271457065,-2.1738264144
-331.083388441,204.987895405,14.6972708537,0.120427647,-0.0269655704,-2.1714234955
-331.094620395,204.971457612,14.7171795958,0.1198926406,-0.0267792752,-2.1690312643
-331.105813081,204.954993056,14.7370883379,0.1193614048,-0.0265867797,-2.1666496471
-331.11696661,204.938501949,14.75699708,0.1188340634,-0.026388043,-2.1642785676
-331.128081093,204.9219845,14.7769058221,0.118310741,-0.0261830238,-2.161917947
-331.139156639,204.905440918,14.7968145642,0.1177915632,-0.0259716811,-2.159567704
-331.150193359,204.888871408,14.8167233064,0.1172766562,-0.0257539739,-2.1572277549
-331.161191361,204.872276175,14.8366320485,0.1167661473,-0.025529861,-2.1548980134
-331.172150755,204.85565542,14.8565407906,0.1162601642,-0.0252993013,-2.1525783907
-331.18307165,204.839009342,14.8764495327,0.1157588358,-0.0250622539,-2.1502687953
-331.193954153,204.82233814,14.8963582748,0.1152622916,-0.0248186775,-2.1479691333
-331.204798371,204.80564201,14.9162670169,0.1147706621,-0.0245685311,-2.1456793082
-331.215604411,204.788921144,14.936175759,0.1142840784,-0.0243117737,-2.1433992208
-331.226372379,204.772175736,14.9560845012,0.1138026726,-0.0240483641,-2.1411287693
-331.23710238,204.755405973,14.9759932433,0.1133265775,-0.0237782613,-2.1388678494
-331.247794517,204.738612045,14.9959019854,0.1128559267,-0.0235014241,-2.136616354
-331.258448895,204.721794135,15.0158107275,0.1123908548,-0.0232178115,-2.1343741733
-331.269065614,204.704952427,15.0357194696,0.1119314971,-0.0229273825,-2.132141195
-331.279644777,204.688087103,15.0556282117,0.1114779897,-0.0226300958,-2.1299173039
-331.290186483,204.671198341,15.0755369538,0.1110304694,-0.0223259105,-2.1277023822
-331.300690831,204.654286318,15.095445696,0.1105890741,-0.0220147855,-2.1254963093
-331.311157918,204.637351208,15.1153544381,0.1101539424,-0.0216966796,-2.1232989619
-331.321587841,204.620393184,15.1352631802,0.1097252135,-0.0213715519,-2.1211102139
-331.331980694,204.603412417,15.1551719223,0.1093030278,-0.0210393611,-2.1189299365
-331.34233657,204.586409074,15.1750806644,0.1088875262,-0.0207000663,-2.116757998
-331.352655563,204.569383321,15.1949894065,0.1084788507,-0.0203536262,-2.1145942639
-331.36293776,204.552335322,15.2148981486,0.1080771437,-0.02,-2.1124385968
-331.373162143,204.535300565,15.2347657501,0.1076769966,-0.0202805767,-2.1102953289
-331.383350036,204.518243945,15.2546333516,0.1072713224,-0.0205564016,-2.1081600661
-331.393501554,204.501165651,15.274500953,0.1068602151,-0.0208275008,-2.1060329172
-331.403616791,204.484065844,15.2943685545,0.1064437685,-0.0210939009,-2.1039139891
-331.413695844,204.466944683,15.314236156,0.1060220756,-0.021355628,-2.1018033872
-331.42373881,204.44980233,15.3341037574,0.1055952291,-0.0216127085,-2.0997012146
-331.433745791,204.432638945,15.3539713589,0.1051633209,-0.0218651688,-2.0976075728
-331.44371689,204.41545469,15.3738389604,0.1047264426,-0.022113035,-2.0955225616
-331.453652213,204.398249726,15.3937065618,0.1042846852,-0.0223563337,-2.0934462787
-331.463551868,204.381024213,15.4135741633,0.1038381392,-0.022595091,-2.0913788202
-331.473415966,204.363778315,15.4334417648,0.1033868946,-0.0228293333,-2.0893202803
-331.48324462,204.346512191,15.4533093662,0.1029310407,-0.0230590869,-2.0872707515
-331.493037943,204.329226004,15.4731769677,0.1024706666,-0.0232843782,-2.0852303244
-331.502796055,204.311919915,15.4930445691,0.1020058606,-0.0235052335,-2.0831990881
-331.512519074,204.294594086,15.5129121706,0.1015367106,-0.023721679,-2.0811771296
-331.522207122,204.277248678,15.5327797721,0.1010633039,-0.0239337411,-2.0791645345
-331.531860324,204.259883853,15.5526473735,0.1005857274,-0.0241414462,-2.0771613863
-331.541478804,204.242499771,15.572514975,0.1001040673,-0.0243448204,-2.0751677672
-331.551062691,204.225096594,15.5923825765,0.0996184095,-0.0245438903,-2.0731837574
-331.560612116,204.207674484,15.6122501779,0.0991288392,-0.024738682,-2.0712094354
-331.570127211,204.1902336,15.6321177794,0.0986354411,-0.024929222,-2.0692448782
-331.579608109,204.172774103,15.6519853809,0.0981382995,-0.0251155364,-2.0672901609
-331.589054947,204.155296154,15.6718529823,0.097637498,-0.0252976517,-2.0653453572
-331.598467864,204.137799912,15.6917205838,0.0971331198,-0.0254755942,-2.0634105388
-331.607846999,204.120285538,15.7115881853,0.0966252476,-0.0256493901,-2.0614857761
-331.617192494,204.102753191,15.7314557867,0.0961139634,-0.0258190659,-2.0595711376
-331.626504494,204.085203031,15.7513233882,0.0955993489,-0.0259846478,-2.0576666903
-331.635783143,204.067635215,15.7711909896,0.0950814851,-0.0261461621,-2.0557724996
-331.645028589,204.050049904,15.7910585911,0.0945604526,-0.0263036352,-2.0538886292
-331.654240982,204.032447254,15.8109261926,0.0940363314,-0.0264570933,-2.0520151413
-331.663420472,204.014827423,15.830793794,0.093509201,-0.0266065629,-2.0501520964
-331.672567213,203.997190569,15.8506613955,0.0929791404,-0.0267520702,-2.0482995536
-331.681681358,203.979536849,15.870528997,0.0924462281,-0.0268936415,-2.0464575703
-331.690763063,203.961866418,15.8903965984,0.091910542,-0.0270313033,-2.0446262023
-331.699812486,203.944179434,15.9102641999,0.0913721595,-0.0271650817,-2.0428055041
-331.708829787,203.926476051,15.9301318014,0.0908311575,-0.0272950031,-2.0409955284
-331.717815125,203.908756424,15.9499994028,0.0902876124,-0.0274210938,-2.0391963265
-331.726768664,203.891020708,15.9698670043,0.0897416,-0.0275433802,-2.0374079481
-331.735690567,203.873269056,15.9897346058,0.0891931956,-0.0276618885,-2.0356304416
-331.744580998,203.855501622,16.0096022072,0.0886424741,-0.0277766451,-2.0338638537
-331.753440126,203.837718559,16.0294698087,0.0880895097,-0.0278876763,-2.0321082298
-331.762268118,203.819920018,16.0493374101,0.0875343761,-0.0279950085,-2.0303636136
-331.771065143,203.802106152,16.0692050116,0.0869771466,-0.0280986679,-2.0286300475
-331.779831372,203.78427711,16.0890726131,0.086417894,-0.0281986809,-2.0269075724
-331.788566977,203.766433044,16.1089402145,0.0858566903,-0.0282950738,-2.0251962278
-331.797272132,203.748574103,16.128807816,0.0852936073,-0.0283878728,-2.0234960518
-331.805947011,203.730700436,16.1486754175,0.0847287161,-0.0284771044,-2.021807081
-331.81459179,203.712812192,16.1685430189,0.0841620872,-0.0285627949,-2.0201293506
-331.823206646,203.694909517,16.1884106204,0.0835937909,-0.0286449705,-2.0184628944
-331.831791757,203.67699256,16.2082782219,0.0830238966,-0.0287236576,-2.0168077449
-331.840347303,203.659061466,16.2281458233,0.0824524734,-0.0287988825,-2.0151639332
-331.848873464,203.641116381,16.2480134248,0.0818795899,-0.0288706715,-2.0135314889
-331.857370422,203.62315745,16.2678810263,0.081305314,-0.028939051,-2.0119104403
-331.865838359,203.605184816,16.2877486277,0.0807297133,-0.0290040473,-2.0103008145
-331.874277458,203.587198625,16.3076162292,0.0801528546,-0.0290656867,-2.0087026371
-331.882687905,203.569199017,16.3274838307,0.0795748044,-0.0291239954,-2.0071159324
-331.891069885,203.551186134,16.3473514321,0.0789956286,-0.0291789999,-2.0055407235
-331.899423584,203.533160119,16.3672190336,0.0784153926,-0.0292307264,-2.0039770321
-331.90774919,203.515121112,16.387086635,0.0778341613,-0.0292792014,-2.0024248786
-331.916046891,203.497069251,16.4069542365,0.0772519989,-0.029324451,-2.0008842821
-331.924316876,203.479004677,16.426821838,0.0766689694,-0.0293665016,-1.9993552605
-331.932559335,203.460927526,16.4466894394,0.076085136,-0.0294053795,-1.9978378303
-331.940774458,203.442837936,16.4665570409,0.0755005616,-0.0294411111,-1.9963320071
-331.948962438,203.424736044,16.4864246424,0.0749153082,-0.0294737227,-1.9948378047
-331.957123466,203.406621985,16.5062922438,0.0743294377,-0.0295032406,-1.9933552362
-331.965257736,203.388495893,16.5261598453,0.0737430113,-0.029529691,-1.9918843131
-331.97336544,203.370357904,16.5460274468,0.0731560896,-0.0295531004,-1.9904250459
-331.981446773,203.35220815,16.5658950482,0.0725687328,-0.0295734951,-1.9889774439
-331.98950193,203.334046764,16.5857626497,0.0719810005,-0.0295909013,-1.9875415151
-331.997531107,203.315873876,16.6056302512,0.0713929519,-0.0296053455,-1.9861172664
-332.005534498,203.297689618,16.6254978526,0.0708046456,-0.0296168538,-1.9847047034
-332.013512302,203.279494119,16.6453654541,0.0702161395,-0.0296254527,-1.9833038307
-332.021464715,203.261287509,16.6652330555,0.0696274913,-0.0296311684,-1.9819146518
-332.029391935,203.243069916,16.685100657,0.0690387579,-0.0296340273,-1.9805371688
-332.037294159,203.224841466,16.7049682585,0.0684499959,-0.0296340557,-1.9791713829
-332.045171587,203.206602287,16.7248358599,0.0678612613,-0.0296312799,-1.9778172941
-332.053024416,203.188352503,16.7447034614,0.0672726094,-0.0296257262,-1.9764749014
-332.060852847,203.17009224,16.7645710629,0.0666840953,-0.029617421,-1.9751442024
-332.068657079,203.151821622,16.7844386643,0.0660957732,-0.0296063906,-1.973825194
-332.076437311,203.133540771,16.8043062658,0.0655076972,-0.0295926613,-1.9725178718
-332.084193745,203.11524981,16.8241738673,0.0649199205,-0.0295762594,-1.9712222304
-332.091926581,203.096948859,16.8440414687,0.064332496,-0.0295572112,-1.9699382633
-332.09963602,203.07863804,16.8639090702,0.0637454761,-0.029535543,-1.9686659629
-332.107322262,203.060317472,16.8837766717,0.0631589124,-0.0295112813,-1.9674053208
-332.114985509,203.041987274,16.9036442731,0.0625728563,-0.0294844522,-1.9661563274
-332.122625963,203.023647562,16.9235118746,0.0619873586,-0.0294550822,-1.964918972
-332.130243825,203.005298456,16.943379476,0.0614024693,-0.0294231975,-1.9636932431
-332.137839296,202.986940069,16.9632470775,0.0608182383,-0.0293888245,-1.9624791281
-332.14541258,202.968572519,16.983114679,0.0602347147,-0.0293519894,-1.9612766134
-332.152963877,202.950195918,17.0029822804,0.0596519472,-0.0293127186,-1.9600856844
-332.16049339,202.931810381,17.0228498819,0.0590699839,-0.0292710385,-1.9589063258
-332.168001321,202.91341602,17.0427174834,0.0584888723,-0.0292269753,-1.957738521
-332.175487872,202.895012947,17.0625850848,0.0579086597,-0.0291805553,-1.9565822526
-332.182953245,202.876601272,17.0824526863,0.0573293925,-0.0291318049,-1.9554375024
-332.190397643,202.858181107,17.1023202878,0.0567511167,-0.0290807505,-1.954304251
-332.197821266,202.83975256,17.1221878892,0.056173878,-0.0290274182,-1.9531824784
-332.205224319,202.821315739,17.1420554907,0.0555977213,-0.0289718345,-1.9520721634
-332.212607001,202.802870752,17.1619230922,0.055022691,-0.0289140256,-1.9509732842
-332.219969516,202.784417705,17.1817906936,0.0544488312,-0.0288540179,-1.9498858179
-332.227312064,202.765956705,17.2016582951,0.0538761852,-0.0287918377,-1.9488097408
-332.234634847,202.747487856,17.2215258966,0.0533047959,-0.0287275114,-1.9477450284
-332.241938068,202.729011262,17.241393498,0.0527347057,-0.0286610652,-1.9466916553
-332.249221926,202.710527026,17.2612610995,0.0521659565,-0.0285925254,-1.9456495953
-332.256486622,202.692035251,17.2811287009,0.0515985896,-0.0285219184,-1.9446188213
-332.263732359,202.673536039,17.3009963024,0.0510326458,-0.0284492705,-1.9435993054
-332.270959335,202.65502949,17.3208639039,0.0504681654,-0.0283746081,-1.9425910191
-332.278167751,202.636515703,17.3407315053,0.0499051882,-0.0282979573,-1.9415939327
-332.285357808,202.617994779,17.3605991068,0.0493437533,-0.0282193447,-1.9406080161
-332.292529704,202.599466814,17.3804667083,0.0487838996,-0.0281387964,-1.9396332382
-332.299683639,202.580931907,17.4003343097,0.0482256652,-0.0280563388,-1.9386695672
-332.306819812,202.562390155,17.4202019112,0.0476690878,-0.0279719983,-1.9377169706
-332.313938421,202.543841652,17.4400695127,0.0471142045,-0.027885801,-1.9367754151
-332.321039665,202.525286494,17.4599371141,0.0465610519,-0.0277977735,-1.9358448667
-332.328123741,202.506724774,17.4798047156,0.0460096662,-0.0277079419,-1.9349252905
-332.335190847,202.488156587,17.4996723171,0.045460083,-0.0276163327,-1.9340166513
-332.34224118,202.469582025,17.5195399185,0.0449123373,-0.027522972,-1.9331189127
-332.349274936,202.451001179,17.53940752,0.0443664635,-0.0274278863,-1.9322320381
-332.35629231,202.43241414,17.5592751214,0.0438224959,-0.0273311019,-1.9313559897
-332.363293499,202.413820998,17.5791427229,0.0432804677,-0.027232645,-1.9304907294
-332.370278698,202.395221843,17.5990103244,0.0427404121,-0.0271325421,-1.9296362185
