x,y
-306.95199585,200.041000366
-306.910003662,200.024002075
-306.871002197,200.011001587
-306.824005127,200.007995605
-306.783996582,199.996002197
-306.75,199.977005005
-306.716003418,199.962005615
-306.686004639,199.944000244
-306.651000977,199.929000854
-306.617004395,199.910995483
-306.583007812,199.893997192
-306.542999268,199.876998901
-306.49899292,199.86000061
-306.463989258,199.837005615
-306.419006348,199.813995361
-306.372009277,199.792007446
-306.32598877,199.772003174
-306.278991699,199.75100708
-306.230010986,199.725006104
-306.178985596,199.701004028
-306.12600708,199.675003052
-306.074005127,199.645996094
-306.016998291,199.625
-305.963989258,199.597000122
-305.904998779,199.569000244
-305.854003906,199.544998169
-305.79901123,199.520996094
-305.75201416,199.503005981
-305.708007812,199.483001709
-305.667999268,199.460998535
-305.631011963,199.440994263
-305.595001221,199.427001953
-305.561004639,199.410003662
-305.532989502,199.393997192
-305.50201416,199.37600708
-305.468994141,199.358001709
-305.432006836,199.339996338
-305.394012451,199.322998047
-305.355987549,199.300994873
-305.315002441,199.279006958
-305.269989014,199.257003784
-305.217987061,199.235992432
-305.162994385,199.210998535
-305.109008789,199.179992676
-305.059997559,199.143997192
-305.010009766,199.115997314
-304.957000732,199.093002319
-304.911987305,199.070007324
-304.864990234,199.044998169
-304.820007324,199.026992798
-304.783996582,199.005996704
-304.757995605,198.977005005
-304.733001709,198.962997437
-304.712005615,198.949996948
-304.695007324,198.93800354
-304.678985596,198.927993774
-304.660003662,198.919006348
-304.640014648,198.906005859
-304.618988037,198.88999939
-304.596984863,198.869003296
-304.566986084,198.854995728
-304.529998779,198.839996338
-304.5,198.819000244
-304.467010498,198.79800415
-304.424987793,198.776000977
-304.382995605,198.75
-304.341003418,198.725997925
-304.295013428,198.695999146
-304.24899292,198.662994385
-304.20199585,198.628997803
-304.151000977,198.597000122
-304.105010986,198.565994263
-304.066009521,198.539001465
-304.028991699,198.507995605
-303.989990234,198.479995728
-303.950012207,198.45199585
-303.911010742,198.423995972
-303.864990234,198.397003174
-303.820007324,198.363006592
-303.772003174,198.322998047
-303.727996826,198.281997681
-303.677001953,198.238006592
-303.619995117,198.199005127
-303.566009521,198.152999878
-303.506988525,198.106002808
