x,y,s,kappa,dkappa,theta
-303.4614930522,241.6764646264,18.7892311427,0.0986443236,-0.0262557398,2.5277055379
-303.4777846544,241.6879217605,18.8091480288,0.0981213381,-0.0262606843,2.5296650177
-303.4940986159,241.6993470346,18.8290649149,0.0975982763,-0.0262633994,2.5316140804
-303.5104347556,241.7107405752,18.848981801,0.0970751828,-0.026263871,2.533552725
-303.5267928935,241.7221025096,18.8688986871,0.0965521023,-0.0262620845,2.5354809512
-303.5431728503,241.7334329661,18.8888155732,0.09602908,-0.0262580257,2.5373987598
-303.5595744478,241.7447320736,18.9087324593,0.0955061612,-0.0262516802,2.5393061524
-303.5759975087,241.7559999618,18.9286493454,0.0949833918,-0.0262430337,2.5412031315
-303.5924418565,241.7672367612,18.9485662315,0.0944608176,-0.0262320718,2.5430897005
-303.6089073157,241.7784426028,18.9684831176,0.0939384849,-0.0262187802,2.5449658637
-303.6253937119,241.7896176187,18.9884000037,0.0934164402,-0.0262031445,2.5468316266
-303.6419008713,241.8007619412,19.0083168898,0.0928947305,-0.0261851504,2.5486869952
-303.6584286215,241.8118757036,19.0282337759,0.0923734027,-0.0261647836,2.5505319766
-303.6749767907,241.8229590396,19.048150662,0.0918525043,-0.0261420296,2.5523665791
-303.6915452083,241.8340120835,19.0680675481,0.091332083,-0.0261168741,2.5541908115
-303.7081337045,241.8450349705,19.0879844342,0.0908121867,-0.0260893029,2.556004684
-303.7247421107,241.8560278358,19.1079013203,0.0902928637,-0.0260593015,2.5578082073
-303.7413702591,241.8669908156,19.1278182064,0.0897741626,-0.0260268556,2.5596013935
-303.758017983,241.8779240465,19.1477350925,0.0892561322,-0.0259919508,2.5613842553
-303.7746851166,241.8888276653,19.1676519786,0.0887388216,-0.0259545728,2.5631568067
-303.7913714953,241.8997018096,19.1875688647,0.0882222802,-0.0259147073,2.5649190624
-303.8080769554,241.9105466173,19.2074857508,0.0877065577,-0.0258723399,2.5666710383
-303.8248013342,241.9213622266,19.2274026369,0.087191704,-0.0258274562,2.5684127512
-303.8415444701,241.9321487763,19.247319523,0.0866777695,-0.025780042,2.5701442189
-303.8583062024,241.9429064054,19.2672364091,0.0861648046,-0.0257300828,2.5718654602
-303.8750863716,241.9536352532,19.2871532952,0.0856528602,-0.0256775643,2.5735764949
-303.8918848192,241.9643354596,19.3070701814,0.0851419874,-0.0256224722,2.5752773438
-303.9087013877,241.9750071643,19.3269870675,0.0846322377,-0.0255647921,2.5769680289
-303.9255359207,241.9856505077,19.3469039536,0.0841236626,-0.0255045097,2.5786485729
-303.9423882628,241.9962656302,19.3668208397,0.0836163142,-0.0254416106,2.5803189998
-303.9592582597,242.0068526724,19.3867377258,0.0831102447,-0.0253760804,2.5819793346
-303.9761457583,242.0174117753,19.4066546119,0.0826055068,-0.0253079049,2.5836296032
-303.9930506063,242.0279430799,19.426571498,0.0821021531,-0.0252370697,2.5852698327
-304.0099726528,242.0384467272,19.4464883841,0.0816002368,-0.0251635604,2.5869000512
-304.0269117478,242.0489228585,19.4664052702,0.0810998114,-0.0250873627,2.5885202879
-304.0438677423,242.0593716151,19.4863221563,0.0806009305,-0.0250084622,2.5901305729
-304.0608404886,242.0697931385,19.5062390424,0.0801036481,-0.0249268446,2.5917309376
-304.07782984,242.0801875701,19.5261559285,0.0796080184,-0.0248424955,2.5933214143
-304.094835651,242.0905550512,19.5460728146,0.079114096,-0.0247554007,2.5949020366
-304.1118577769,242.1008957232,19.5659897007,0.0786219357,-0.0246655457,2.5964728389
-304.1288960746,242.1112097275,19.5859065868,0.0781315927,-0.0245729161,2.5980338569
-304.1459504017,242.1214972053,19.6058234729,0.0776431223,-0.0244774977,2.5995851274
-304.1630206171,242.1317582978,19.625740359,0.0771565802,-0.0243792762,2.6011266882
-304.1801065808,242.1419931461,19.6456572451,0.0766720224,-0.024278237,2.6026585782
-304.1972081539,242.152201891,19.6655741312,0.0761895052,-0.024174366,2.6041808376
-304.2143251987,242.1623846731,19.6854910173,0.0757090852,-0.0240676488,2.6056935075
-304.2314575786,242.1725416331,19.7054079034,0.075230819,-0.0239580709,2.6071966304
-304.2486051582,242.182672911,19.7253247895,0.0747547639,-0.0238456181,2.6086902495
-304.2657678031,242.192778647,19.7452416756,0.0742809773,-0.023730276,2.6101744097
-304.2829453802,242.2028589807,19.7651585617,0.0738095168,-0.0236120303,2.6116491565
-304.3001377574,242.2129140514,19.7850754478,0.0733404404,-0.0234908666,2.613114537
-304.3173448038,242.2229439982,19.8049923339,0.0728738064,-0.0233667706,2.6145705991
-304.3345663899,242.2329489598,19.82490922,0.0724096733,-0.0232397279,2.6160173922
-304.351802387,242.2429290743,19.8448261061,0.0719481,-0.0231097242,2.6174549665
-304.3690526679,242.2528844797,19.8647429922,0.0714891456,-0.0229767451,2.6188833738
-304.3863171062,242.2628153133,19.8846598783,0.0710328695,-0.0228407762,2.6203026667
-304.4035955769,242.2727217119,19.9045767644,0.0705793313,-0.0227018033,2.6217128991
-304.4208879563,242.282603812,19.9244936505,0.070128591,-0.022559812,2.6231141262
-304.4381941217,242.2924617494,19.9444105366,0.069680709,-0.022414788,2.6245064044
-304.4555139514,242.3022956593,19.9643274227,0.0692357457,-0.0222667168,2.6258897911
-304.4728473254,242.3121056765,19.9842443088,0.068793762,-0.0221155841,2.6272643451
-304.4901941244,242.3218919349,20.0041611949,0.068354819,-0.0219613757,2.6286301263
-304.5075542306,242.331654568,20.024078081,0.0679189781,-0.0218040771,2.629987196
-304.5249275272,242.3413937084,20.0439949671,0.067486301,-0.021643674,2.6313356164
-304.5423138987,242.3511094883,20.0639118532,0.0670568496,-0.021480152,2.6326754513
-304.5597132309,242.3608020388,20.0838287393,0.0666306863,-0.0213134968,2.6340067655
-304.5771254105,242.3704714904,20.1037456254,0.0662078735,-0.0211436941,2.6353296252
-304.5945503257,242.3801179729,20.1236625115,0.0657884742,-0.0209707295,2.6366440976
-304.6119878658,242.3897416152,20.1435793976,0.0653725513,-0.0207945887,2.6379502513
-304.6294379214,242.3993425452,20.1634962837,0.0649601684,-0.0206152573,2.6392481564
-304.6469003841,242.4089208901,20.1834131698,0.0645513892,-0.0204327209,2.6405378838
-304.664375147,242.4184767762,20.2033300559,0.0641462775,-0.0202469653,2.6418195061
-304.6818621043,242.4280103288,20.223246942,0.0637448976,-0.020057976,2.6430930968
-304.6993611513,242.4375216721,20.2431638281,0.0633473142,-0.0198657387,2.644358731
-304.7168721848,242.4470109295,20.2630807142,0.062953592,-0.0196702391,2.6456164849
-304.7343951026,242.4564782234,20.2829976003,0.0625637961,-0.0194714628,2.6468664361
-304.7518896383,242.4659020771,20.3028688737,0.0621755103,-0.019608125,2.648105805
-304.7693957988,242.4753043004,20.3227401472,0.06178454,-0.0197416533,2.6493374314
-304.7869134896,242.4846850237,20.3426114206,0.0613909474,-0.0198720663,2.6505612626
-304.804442611,242.49404437,20.3624826941,0.060994794,-0.0199993825,2.6517772471
-304.8219830634,242.5033824634,20.3823539675,0.0605961414,-0.0201236205,2.6529853345
-304.8395347473,242.5126994293,20.402225241,0.0601950504,-0.0202447986,2.6541854759
-304.8570975631,242.5219953941,20.4220965144,0.0597915817,-0.0203629355,2.6553776234
-304.8746714114,242.5312704854,20.4419677879,0.0593857955,-0.0204780496,2.6565617303
-304.8922561927,242.540524832,20.4618390613,0.0589777517,-0.0205901596,2.6577377512
-304.9098518076,242.5497585636,20.4817103347,0.0585675099,-0.0206992838,2.6589056418
-304.9274581569,242.558971811,20.5015816082,0.0581551291,-0.0208054408,2.6600653591
-304.9450751414,242.5681647061,20.5214528816,0.0577406682,-0.0209086491,2.661216861
-304.9627026621,242.5773373819,20.5413241551,0.0573241855,-0.0210089273,2.6623601069
-304.9803406199,242.5864899722,20.5611954285,0.0569057392,-0.0211062939,2.6634950571
-304.9979889161,242.5956226119,20.581066702,0.0564853868,-0.0212007673,2.6646216733
-305.015647452,242.6047354369,20.6009379754,0.0560631857,-0.0212923661,2.665739918
-305.033316129,242.6138285838,20.6208092489,0.0556391929,-0.0213811088,2.6668497552
-305.0509948488,242.6229021903,20.6406805223,0.0552134648,-0.0214670139,2.6679511497
-305.0686835131,242.631956395,20.6605517958,0.0547860578,-0.0215501,2.6690440678
-305.086382024,242.6409913373,20.6804230692,0.0543570275,-0.0216303855,2.6701284765
-305.1040902835,242.6500071575,20.7002943427,0.0539264296,-0.0217078889,2.6712043441
-305.1218081942,242.6590039966,20.7201656161,0.053494319,-0.0217826289,2.6722716401
-305.1395356584,242.6679819966,20.7400368895,0.0530607506,-0.0218546239,2.6733303349
-305.1572725791,242.6769413,20.759908163,0.0526257787,-0.0219238923,2.6743804002
-305.1750188591,242.6858820504,20.7797794364,0.0521894572,-0.0219904528,2.6754218085
-305.1927744018,242.6948043918,20.7996507099,0.0517518399,-0.0220543239,2.6764545335
-305.2105391106,242.7037084692,20.8195219833,0.0513129799,-0.022115524,2.6774785502
-305.2283128893,242.7125944282,20.8393932568,0.0508729302,-0.0221740717,2.6784938342
-305.2460956417,242.721462415,20.8592645302,0.0504317433,-0.0222299855,2.6795003624
-305.2638872723,242.7303125765,20.8791358037,0.0499894713,-0.0222832838,2.6804981129
-305.2816876854,242.7391450603,20.8990070771,0.049546166,-0.0223339854,2.6814870645
-305.2994967858,242.7479600145,20.9188783506,0.0491018789,-0.0223821085,2.6824671972
-305.3173144787,242.7567575879,20.938749624,0.048656661,-0.0224276718,2.6834384921
-305.3351406693,242.7655379299,20.9586208974,0.0482105629,-0.0224706938,2.684400931
-305.3529752634,242.7743011903,20.9784921709,0.0477636351,-0.022511193,2.6853544971
-305.3708181668,242.7830475195,20.9983634443,0.0473159274,-0.0225491879,2.6862991744
-305.388669286,242.7917770685,21.0182347178,0.0468674894,-0.022584697,2.6872349478
-305.4065285273,242.8004899887,21.0381059912,0.0464183703,-0.0226177389,2.6881618033
-305.4243957978,242.809186432,21.0579772647,0.0459686191,-0.022648332,2.6890797278
-305.4422710047,242.8178665508,21.0778485381,0.045518284,-0.0226764949,2.6899887094
-305.4601540554,242.8265304977,21.0977198116,0.0450674134,-0.022702246,2.6908887368
-305.478044858,242.8351784262,21.117591085,0.0446160548,-0.022725604,2.6917797999
-305.4959433206,242.8438104896,21.1374623585,0.0441642557,-0.0227465873,2.6926618895
-305.5138493518,242.8524268421,21.1573336319,0.0437120631,-0.0227652144,2.6935349973
-305.5317628605,242.8610276378,21.1772049054,0.0432595236,-0.0227815038,2.694399116
-305.5496837561,242.8696130316,21.1970761788,0.0428066835,-0.0227954742,2.695254239
-305.5676119481,242.8781831784,21.2169474522,0.0423535887,-0.0228071439,2.6961003609
-305.5855473466,242.8867382334,21.2368187257,0.0419002846,-0.0228165315,2.6969374771
-305.6034898619,242.8952783522,21.2566899991,0.0414468166,-0.0228236555,2.6977655838
-305.6214394048,242.9038036907,21.2765612726,0.0409932293,-0.0228285345,2.6985846784
-305.6393958864,242.9123144049,21.296432546,0.0405395672,-0.0228311869,2.6993947587
-305.6573592182,242.920810651,21.3163038195,0.0400858744,-0.0228316312,2.7001958238
-305.675329312,242.9292925857,21.3361750929,0.0396321946,-0.022829886,2.7009878735
-305.6933060802,242.9377603655,21.3560463664,0.039178571,-0.0228259699,2.7017709085
-305.7112894353,242.9462141474,21.3759176398,0.0387250466,-0.0228199012,2.7025449304
-305.7292792904,242.9546540882,21.3957889133,0.0382716641,-0.0228116986,2.7033099414
-305.747275559,242.9630803453,21.4156601867,0.0378184656,-0.0228013805,2.704065945
-305.7652781548,242.9714930757,21.4355314601,0.0373654931,-0.0227889654,2.7048129451
-305.7832869921,242.9798924368,21.4554027336,0.0369127879,-0.022774472,2.7055509466
-305.8013019856,242.9882785862,21.475274007,0.0364603912,-0.0227579186,2.7062799553
-305.8193230503,242.9966516812,21.4951452805,0.0360083438,-0.0227393238,2.7069999777
-305.8373501015,243.0050118795,21.5150165539,0.035556686,-0.0227187062,2.7077110212
-305.8553830553,243.0133593385,21.5348878274,0.0351054578,-0.0226960841,2.7084130939
-305.8734218277,243.0216942158,21.5547591008,0.0346546989,-0.0226714763,2.7091062046
-305.8914663356,243.0300166691,21.5746303743,0.0342044486,-0.0226449011,2.7097903632
-305.909516496,243.0383268559,21.5945016477,0.0337547458,-0.0226163771,2.7104655801
-305.9275722264,243.0466249336,21.6143729212,0.033305629,-0.0225859228,2.7111318667
-305.9456334447,243.0549110597,21.6342441946,0.0328571364,-0.0225535567,2.7117892348
-305.9637000693,243.0631853917,21.6541154681,0.0324093057,-0.0225192973,2.7124376973
-305.981772019,243.0714480868,21.6739867415,0.0319621745,-0.0224831632,2.7130772678
-305.9998492129,243.0796993021,21.6938580149,0.0315157799,-0.0224451728,2.7137079604
-306.0179315707,243.0879391949,21.7137292884,0.0310701584,-0.0224053448,2.7143297903
-306.0360190124,243.0961679219,21.7336005618,0.0306253464,-0.0223636975,2.714942773
-306.0541114585,243.10438564,21.7534718353,0.03018138,-0.0223202495,2.7155469251
-306.0722088299,243.1125925058,21.7733431087,0.0297382947,-0.0222750194,2.7161422638
-306.0903110478,243.1207886757,21.7932143822,0.0292961257,-0.0222280256,2.7167288068
-306.1084180342,243.128974306,21.8130856556,0.0288549079,-0.0221792867,2.7173065727
-306.1265297111,243.1371495526,21.8329569291,0.0284146758,-0.0221288211,2.7178755808
-306.1446460011,243.1453145715,21.8528282025,0.0279754635,-0.0220766475,2.7184358511
-306.1627668274,243.153469518,21.872699476,0.0275373048,-0.0220227842,2.718987404
-306.1808921134,243.1616145476,21.8925707494,0.027100233,-0.0219672499,2.7195302609
-306.199021783,243.1697498151,21.9124420229,0.0266642813,-0.021910063,2.7200644437
-306.2171557606,243.1778754755,21.9323132963,0.0262294821,-0.021851242,2.720589975
-306.235293971,243.185991683,21.9521845697,0.025795868,-0.0217908056,2.721106878
-306.2534363393,243.1940985919,21.9720558432,0.0253634706,-0.0217287721,2.7216151765
-306.2715827913,243.2021963558,21.9919271166,0.0249323217,-0.0216651601,2.7221148951
-306.289733253,243.2102851283,22.0117983901,0.0245024523,-0.0215999882,2.722606059
-306.3078876509,243.2183650625,22.0316696635,0.0240738933,-0.0215332748,2.7230886937
-306.3260459121,243.226436311,22.051540937,0.0236466752,-0.0214650384,2.7235628257
-306.3442079639,243.2344990262,22.0714122104,0.023220828,-0.0213952976,2.7240284819
-306.3623737341,243.24255336,22.0912834839,0.0227963814,-0.0213240709,2.7244856898
-306.3805431511,243.250599464,22.1111547573,0.0223733648,-0.0212513768,2.7249344776
-306.3987161434,243.2586374892,22.1310260308,0.0219518072,-0.0211772338,2.725374874
-306.4168926404,243.2666675864,22.1508973042,0.0215317371,-0.0211016604,2.7258069082
-306.4350725715,243.2746899058,22.1707685776,0.0211131828,-0.0210246752,2.7262306101
-306.4532558667,243.2827045971,22.1906398511,0.0206961722,-0.0209462966,2.7266460101
-306.4714424566,243.2907118097,22.2105111245,0.0202807328,-0.0208665432,2.7270531391
-306.4896322719,243.2987116922,22.230382398,0.0198668916,-0.0207854335,2.7274520286
-306.507825244,243.3067043932,22.2502536714,0.0194546755,-0.020702986,2.7278427107
-306.5260213047,243.3146900602,22.2701249449,0.019044111,-0.0206192193,2.7282252179
-306.5442203862,243.3226688407,22.2899962183,0.0186352239,-0.0205341518,2.7285995833
-306.562422421,243.3306408814,22.3098674918,0.01822804,-0.020447802,2.7289658405
-306.5806273422,243.3386063285,22.3297387652,0.0178225845,-0.0203601885,2.7293240235
-306.5988350834,243.3465653276,22.3496100387,0.0174188825,-0.0202713299,2.729674167
-306.6170455783,243.3545180238,22.3694813121,0.0170169584,-0.0201812445,2.730016306
-306.6352587615,243.3624645617,22.3893525856,0.0166168364,-0.0200899509,2.7303504762
-306.6534745676,243.3704050852,22.409223859,0.0162185404,-0.0199974677,2.7306767135
-306.6716929319,243.3783397375,22.4290951324,0.0158220939,-0.0199038133,2.7309950545
-306.68991379,243.3862686614,22.4489664059,0.0154275198,-0.0198090063,2.7313055362
-306.708137078,243.3941919991,22.4688376793,0.015034841,-0.0197130652,2.731608196
-306.7263627324,243.4021098919,22.4887089528,0.0146440798,-0.0196160085,2.7319030718
-306.7445906902,243.4100224807,22.5085802262,0.0142552581,-0.0195178547,2.7321902019
-306.7628208886,243.4179299057,22.5284514997,0.0138683977,-0.0194186224,2.732469625
-306.7810532656,243.4258323065,22.5483227731,0.0134835197,-0.01931833,2.7327413805
-306.7992877592,243.4337298217,22.5681940466,0.0131006449,-0.019216996,2.7330055077
-306.8175243082,243.4416225898,22.58806532,0.0127197941,-0.0191146391,2.7332620469
-306.8357628516,243.4495107481,22.6079365935,0.0123409872,-0.0190112776,2.7335110383
-306.8540033289,243.4573944334,22.6278078669,0.011964244,-0.0189069302,2.7337525228
-306.87224568,243.4652737819,22.6476791403,0.011589584,-0.0188016153,2.7339865416
-306.8904898453,243.4731489289,22.6675504138,0.0112170262,-0.0186953514,2.7342131363
-306.9087357654,243.481020009,22.6874216872,0.0108465893,-0.0185881571,2.7344323488
-306.9269833817,243.4888871563,22.7072929607,0.0104782915,-0.0184800509,2.7346442216
-306.9452326358,243.4967505039,22.7271642341,0.0101121509,-0.0183710512,2.7348487971
-306.9634834695,243.5046101842,22.7470355076,0.009748185,-0.0182611767,2.7350461186
-306.9817358254,243.512466329,22.766906781,0.0093864109,-0.0181504458,2.7352362293
-306.9999896464,243.5203190691,22.7867780545,0.0090268456,-0.018038877,2.7354191731
-307.0182448757,243.5281685348,22.8066493279,0.0086695054,-0.0179264889,2.7355949939
-307.036501457,243.5360148554,22.8265206014,0.0083144066,-0.0178133,2.7357637362
-307.0547593344,243.5438581595,22.8463918748,0.0079615647,-0.0176993287,2.7359254446
-307.0730184525,243.5516985749,22.8662631483,0.0076109952,-0.0175845937,2.7360801641
-307.0912787562,243.5595362286,22.8861344217,0.0072627131,-0.0174691134,2.73622794
-307.1095401909,243.5673712469,22.9060056951,0.006916733,-0.0173529063,2.736368818
-307.1278027023,243.5752037551,22.9258769686,0.0065730691,-0.017235991,2.736502844
-307.1460662366,243.5830338778,22.945748242,0.0062317354,-0.0171183859,2.736630064
-307.1643307405,243.5908617387,22.9656195155,0.0058927453,-0.0170001096,2.7367505245
-307.1825961608,243.5986874609,22.9854907889,0.005556112,-0.0168811807,2.7368642723
-307.2008624451,243.6065111662,23.0053620624,0.0052218484,-0.0167616175,2.7369713543
-307.2191295412,243.6143329761,23.0252333358,0.0048899667,-0.0166414387,2.7370718176
-307.2373973972,243.6221530108,23.0451046093,0.0045604792,-0.0165206627,2.7371657099
-307.2556659619,243.62997139,23.0649758827,0.0042333974,-0.0163993081,2.7372530786
-307.2739351843,243.6377882322,23.0848471562,0.0039087326,-0.0162773934,2.7373339719
-307.2922050138,243.6456036554,23.1047184296,0.0035864959,-0.016154937,2.7374084377
-307.3104754002,243.6534177764,23.124589703,0.0032666977,-0.0160319576,2.7374765245
-307.3287462939,243.6612307113,23.1444609765,0.0029493484,-0.0159084736,2.7375382808
-307.3470176455,243.6690425753,23.1643322499,0.0026344577,-0.0157845036,2.7375937554
-307.365289406,243.6768534828,23.1842035234,0.0023220351,-0.015660066,2.7376429972
-307.383561527,243.684663547,23.2040747968,0.0020120898,-0.0155351794,2.7376860554
-307.4018339602,243.6924728806,23.2239460703,0.0017046304,-0.0154098622,2.7377229792
-307.420106658,243.7002815952,23.2438173437,0.0013996653,-0.0152841331,2.7377538183
-307.4383795731,243.7080898015,23.2636886172,0.0010972026,-0.0151580105,2.7377786221
-307.4566526583,243.7158976093,23.2835598906,0.0007972499,-0.015031513,2.7377974405
-307.4749258673,243.7237051275,23.3034311641,0.0004998144,-0.014904659,2.7378103235
-307.4931991539,243.7315124642,23.3233024375,0.000204903,-0.0147774671,2.7378173211
-307.5114724723,243.7393197264,23.343173711,-8.7477702E-05,-0.0146499557,2.7378184836
-307.5297457772,243.7471270203,23.3630449844,-0.0003773216,-0.0145221435,2.7378138613
-307.5480190235,243.7549344511,23.3829162578,-0.0006646228,-0.0143940489,2.7378035048
-307.5662921668,243.7627421232,23.4027875313,-0.000949376,-0.0142656904,2.7377874644
-307.5845651628,243.7705501399,23.4226588047,-0.001231576,-0.0141370866,2.737765791
-307.6028379678,243.7783586037,23.4425300782,-0.0015112183,-0.0140082559,2.7377385354
-307.6211105383,243.7861676162,23.4624013516,-0.0017882984,-0.0138792169,2.7377057484
-307.6393828313,243.7939772779,23.4822726251,-0.0020628125,-0.0137499882,2.7376674809
-307.6576548042,243.8017876886,23.5021438985,-0.0023347568,-0.0136205881,2.737623784
-307.6759264148,243.8095989468,23.522015172,-0.0026041283,-0.0134910353,2.7375747087
-307.6941976211,243.8174111505,23.5418864454,-0.0028709241,-0.0133613482,2.7375203063
-307.7124683818,243.8252243965,23.5617577189,-0.0031351416,-0.0132315454,2.737460628
-307.7307386557,243.8330387806,23.5816289923,-0.0033967787,-0.0131016453,2.7373957249
-307.7490084022,243.8408543978,23.6015002657,-0.0036558338,-0.0129716666,2.7373256484
-307.7672775808,243.8486713422,23.6213715392,-0.0039123054,-0.0128416277,2.7372504499
-307.7855461518,243.8564897067,23.6412428126,-0.0041661925,-0.0127115471,2.7371701806
-307.8038140754,243.8643095836,23.6611140861,-0.0044174945,-0.0125814433,2.7370848919
-307.8220813126,243.8721310639,23.6809853595,-0.0046662111,-0.0124513349,2.7369946352
-307.8403478245,243.8799542379,23.700856633,-0.0049123424,-0.0123212404,2.7368994619
-307.8586135726,243.8877791949,23.7207279064,-0.0051558888,-0.0121911782,2.7367994233
-307.8768785191,243.8956060232,23.7405991799,-0.0053968512,-0.012061167,2.7366945709
-307.895142626,243.9034348101,23.7604704533,-0.0056352307,-0.0119312252,2.7365849558
-307.9134058563,243.911265642,23.7803417268,-0.005871029,-0.0118013713,2.7364706295
-307.9316681728,243.9190986046,23.8002130002,-0.006104248,-0.0116716239,2.7363516433
-307.9499295391,243.9269337822,23.8200842737,-0.0063348899,-0.0115420014,2.7362280483
-307.968189919,243.9347712584,23.8399555471,-0.0065629575,-0.0114125225,2.7360998957
-307.9864492767,243.9426111159,23.8598268205,-0.0067884537,-0.0112832055,2.7359672366
-308.0047075767,243.9504534364,23.879698094,-0.007011382,-0.0111540691,2.7358301222
-308.0229647838,243.9582983005,23.8995693674,-0.0072317461,-0.0110251317,2.7356886034
-308.0412208635,243.9661457881,23.9194406409,-0.0074495502,-0.0108964118,2.7355427312
-308.0594757814,243.9739959781,23.9393119143,-0.0076647988,-0.010767928,2.7353925563
-308.0777295034,243.9818489482,23.9591831878,-0.0078774968,-0.0106396988,2.7352381294
-308.0959819959,243.9897047756,23.9790544612,-0.0080876494,-0.0105117427,2.7350795013
-308.1142332258,243.9975635361,23.9989257347,-0.0082952622,-0.0103840782,2.7349167225
-308.1324831599,244.005425305,24.0187970081,-0.0085003412,-0.0102567239,2.7347498433
-308.1507317659,244.0132901563,24.0386682816,-0.0087028927,-0.0101296981,2.734578914
-308.1689790116,244.0211581633,24.058539555,-0.0089029235,-0.0100030196,2.7344039849
-308.187224865,244.0290293983,24.0784108284,-0.0091004406,-0.0098767067,2.7342251058
-308.2054692948,244.0369039326,24.0982821019,-0.0092954515,-0.009750778,2.7340423268
-308.2237122697,244.0447818367,24.1181533753,-0.009487964,-0.009625252,2.7338556975
-308.2419537591,244.05266318,24.1380246488,-0.0096779863,-0.0095001473,2.7336652674
-308.2601937324,244.0605480312,24.1578959222,-0.009865527,-0.0093754823,2.7334710861
-308.2784321597,244.0684364579,24.1777671957,-0.0100505949,-0.0092512755,2.7332732026
-308.2966690113,244.076328527,24.1976384691,-0.0102331994,-0.0091275455,2.7330716661
-308.3149042576,244.0842243042,24.2175097426,-0.0104133501,-0.0090043108,2.7328665255
-308.3331378697,244.0921238546,24.237381016,-0.010591057,-0.00888159,2.7326578293
-308.351369819,244.1000272421,24.2572522895,-0.0107663306,-0.0087594014,2.732445626
-308.369600077,244.1079345299,24.2771235629,-0.0109391816,-0.0086377637,2.7322299639
-308.3878286157,244.1158457802,24.2969948364,-0.0111096211,-0.0085166953,2.732010891
-308.4060554075,244.1237610545,24.3168661098,-0.0112776606,-0.0083962148,2.7317884552
-308.4242804251,244.1316804131,24.3367373832,-0.0114433121,-0.0082763407,2.7315627039
-308.4425036414,244.1396039157,24.3566086567,-0.0116065876,-0.0081570914,2.7313336846
-308.4607250298,244.147531621,24.3764799301,-0.0117674999,-0.0080384856,2.7311014442
-308.478944564,244.1554635868,24.3963512036,-0.0119260619,-0.0079205418,2.7308660297
-308.4971622179,244.1633998701,24.416222477,-0.0120822869,-0.0078032784,2.7306274876
-308.5153779659,244.1713405269,24.4360937505,-0.0122361887,-0.0076867139,2.7303858642
-308.5335917826,244.1792856126,24.4559650239,-0.0123877813,-0.0075708669,2.7301412056
-308.551803643,244.1872351816,24.4758362974,-0.0125370791,-0.0074557559,2.7298935575
-308.5700135225,244.1951892872,24.4957075708,-0.012684097,-0.0073413995,2.7296429653
-308.5882213965,244.2031479824,24.5155788443,-0.0128288501,-0.007227816,2.7293894741
-308.6064272412,244.2111113188,24.5354501177,-0.0129713541,-0.0071150242,2.729133129
-308.6246310326,244.2190793477,24.5553213911,-0.0131116247,-0.0070030423,2.7288739743
-308.6428327474,244.2270521191,24.5751926646,-0.0132496783,-0.0068918891,2.7286120543
-308.6610323625,244.2350296824,24.595063938,-0.0133855315,-0.0067815829,2.7283474129
-308.6792298551,244.2430120863,24.6149352115,-0.0135192014,-0.0066721423,2.7280800936
-308.6974252025,244.2509993784,24.6348064849,-0.0136507053,-0.0065635859,2.7278101398
-308.7156183828,244.2589916058,24.6546777584,-0.013780061,-0.0064559321,2.7275375941
-308.7338093739,244.2669888146,24.6745490318,-0.0139072866,-0.0063491995,2.7272624991
-308.7519981542,244.2749910503,24.6944203053,-0.0140324006,-0.0062434065,2.7269848971
-308.7701847025,244.2829983573,24.7142915787,-0.0141554218,-0.0061385717,2.7267048297
-308.7883689978,244.2910107796,24.7341628522,-0.0142763695,-0.0060347137,2.7264223383
-308.8065510193,244.2990283603,24.7540341256,-0.0143952633,-0.0059318508,2.726137464
-308.8247307467,244.3070511415,24.7739053991,-0.0145121231,-0.0058300017,2.7258502473
-308.8429081598,244.3150791649,24.7937766725,-0.0146269693,-0.0057291848,2.7255607286
-308.8610832387,244.3231124713,24.8136479459,-0.0147398225,-0.0056294187,2.7252689475
-308.8792559639,244.3311511007,24.8335192194,-0.0148507038,-0.0055307219,2.7249749436
-308.8974263161,244.3391950926,24.8533904928,-0.0149596346,-0.0054331129,2.7246787557
-308.9155942764,244.3472444855,24.8732617663,-0.0150666368,-0.0053366102,2.7243804224
-308.9337598259,244.3552993173,24.8931330397,-0.0151717326,-0.0052412323,2.7240799818
-308.9519229463,244.3633596253,24.9130043132,-0.0152749443,-0.0051469978,2.7237774715
-308.9700836192,244.3714254459,24.9328755866,-0.0153762951,-0.0050539252,2.7234729289
-308.9882418269,244.3794968151,24.9527468601,-0.015475808,-0.0049620329,2.7231663906
-309.0063975516,244.3875737679,24.9726181335,-0.0155735068,-0.0048713395,2.7228578929
-309.0245507759,244.3956563388,24.992489407,-0.0156694155,-0.0047818635,2.7225474716
-309.0427014826,244.4037445617,25.0123606804,-0.0157635585,-0.0046936235,2.7222351621
-309.0608496549,244.4118384697,25.0322319538,-0.0158559604,-0.0046066379,2.7219209992
-309.0789952762,244.4199380953,25.0521032273,-0.0159466464,-0.0045209253,2.7216050172
-309.0971383299,244.4280434705,25.0719745007,-0.016035642,-0.0044365041,2.72128725
-309.1152787999,244.4361546265,25.0918457742,-0.0161229731,-0.0043533929,2.720967731
-309.1334166704,244.4442715939,25.1117170476,-0.0162086657,-0.0042716103,2.7206464929
-309.1515519256,244.4523944028,25.1315883211,-0.0162927467,-0.0041911746,2.720323568
