x,y
-327.12399292,207.606994629
-327.160003662,207.604003906
-327.192993164,207.602996826
-327.222991943,207.602005005
-327.256988525,207.600006104
-327.291992188,207.600006104
-327.333007812,207.591995239
-327.368988037,207.587005615
-327.406005859,207.582000732
-327.438995361,207.574996948
-327.480010986,207.567993164
-327.519989014,207.563995361
-327.554992676,207.561004639
-327.589996338,207.554000854
-327.630004883,207.54699707
-327.665008545,207.542999268
-327.70199585,207.535995483
-327.734985352,207.524993896
-327.769012451,207.516998291
-327.799987793,207.507995605
-327.835998535,207.501998901
-327.872009277,207.494995117
-327.911010742,207.486999512
-327.949005127,207.477005005
-327.984008789,207.464996338
-328.023010254,207.453994751
-328.062988281,207.442993164
-328.098999023,207.434005737
-328.131011963,207.42199707
-328.167999268,207.408996582
-328.209991455,207.393997192
-328.247009277,207.380004883
-328.281005859,207.367996216
-328.316986084,207.356002808
-328.355987549,207.343994141
-328.395996094,207.330993652
-328.433990479,207.315994263
-328.467987061,207.294998169
-328.509002686,207.281005859
-328.553009033,207.266998291
-328.596008301,207.253005981
-328.639007568,207.23500061
-328.686004639,207.214996338
-328.734008789,207.192993164
-328.781005859,207.169998169
-328.824005127,207.152999878
-328.868011475,207.130996704
-328.911010742,207.115997314
-328.957000732,207.089996338
-329.00201416,207.067993164
-329.04800415,207.044006348
-329.091003418,207.018997192
-329.134002686,206.994995117
-329.184997559,206.973999023
-329.230987549,206.947006226
-329.274993896,206.914001465
-329.319000244,206.886001587
-329.368988037,206.848999023
-329.417999268,206.819000244
-329.463012695,206.789001465
-329.507995605,206.763000488
-329.557006836,206.729003906
-329.601989746,206.699005127
-329.644012451,206.67199707
-329.690002441,206.638000488
-329.739013672,206.602005005
-329.782012939,206.567001343
-329.834991455,206.522003174
-329.878997803,206.483001709
-329.92199707,206.45199585
-329.968994141,206.419006348
-330.019012451,206.378997803
-330.062988281,206.339996338
-330.104003906,206.302001953
-330.144989014,206.255996704
-330.190002441,206.212997437
-330.236999512,206.175003052
-330.278991699,206.136993408
-330.312988281,206.095001221
-330.356994629,206.052001953
-330.402008057,206.011001587
-330.444000244,205.968002319
-330.488006592,205.923995972
-330.523986816,205.882995605
-330.559997559,205.839996338
-330.602996826,205.794998169
-330.643005371,205.748001099
-330.684997559,205.70199585
-330.725006104,205.660003662
-330.763000488,205.615997314
-330.799987793,205.567993164
-330.82901001,205.520996094
-330.865997314,205.470001221
-330.901000977,205.423995972
-330.932006836,205.373001099
-330.962005615,205.324996948
-330.996002197,205.276992798
-331.032012939,205.223007202
-331.063995361,205.17199707
-331.092987061,205.117004395
-331.12600708,205.061004639
-331.158996582,205.009002686
-331.195007324,204.95300293
-331.230010986,204.899993896
-331.259002686,204.839004517
-331.286987305,204.783996582
-331.316009521,204.720001221
-331.351013184,204.651000977
-331.389007568,204.595001221
-331.419006348,204.531997681
-331.447998047,204.460006714
-331.477996826,204.397994995
-331.515991211,204.322998047
-331.552001953,204.255996704
-331.585998535,204.177001953
-331.619995117,204.100006104
-331.657989502,204.018997192
-331.695007324,203.940994263
-331.744995117,203.839996338
-331.778015137,203.755004883
-331.817993164,203.664001465
-331.858001709,203.567993164
-331.899993896,203.481002808
-331.941009521,203.384994507
-331.984008789,203.289001465
-332.022003174,203.201004028
-332.059997559,203.110992432
-332.092987061,203.022994995
-332.135009766,202.942001343
-332.166992188,202.863006592
-332.196014404,202.789993286
-332.227996826,202.723999023
-332.253997803,202.664001465
-332.276000977,202.608001709
-332.295013428,202.555999756
-332.312011719,202.507003784
-332.32699585,202.466003418
-332.342010498,202.429992676
-332.355010986,202.393997192
-332.368011475,202.36000061
-332.378997803,202.326004028
-332.385009766,202.29699707
-332.395996094,202.266998291
-332.407012939,202.242996216
-332.415008545,202.222000122
-332.42300415,202.199005127
-332.429992676,202.182006836
-332.432006836,202.169006348
-332.436004639,202.154006958
-332.438995361,202.141998291
-332.444000244,202.130996704
-332.446990967,202.121994019
-332.450012207,202.111999512
-332.45300293,202.102996826
-332.454986572,202.093002319
-332.458007812,202.082992554
-332.462005615,202.070999146
-332.467010498,202.057998657
-332.475006104,202.035003662
-332.480010986,202.007003784
-332.492004395,201.973999023
-332.50100708,201.93699646
-332.513000488,201.897994995
-332.526000977,201.854003906
-332.544006348,201.807006836
-332.561004639,201.753997803
-332.57901001,201.695007324
-332.596008301,201.639007568
-332.618011475,201.578994751
-332.661010742,201.445999146
-332.680999756,201.367996216
-332.70098877,201.292999268
-332.730010986,201.216003418
-332.759002686,201.136001587
-332.782989502,201.057006836
-332.812011719,200.973999023
-332.842010498,200.884994507
-332.87298584,200.794998169
-332.901000977,200.703994751
-332.932006836,200.608001709
-332.963989258,200.511001587
-332.997009277,200.410995483
-333.027008057,200.307006836
-333.061004639,200.205001831
-333.101013184,200.102005005
-333.135009766,200.00100708
-333.169006348,199.901992798
-333.197998047,199.804992676
-333.230987549,199.708999634
-333.256988525,199.621002197
-333.291992188,199.537994385
-333.321990967,199.453994751
-333.350006104,199.37600708
-333.37701416,199.300994873
-333.403015137,199.223007202
-333.429992676,199.154998779
-333.458007812,199.082000732
-333.481994629,199.01499939
-333.50201416,198.949996948
-333.524993896,198.886001587
-333.54699707,198.824005127
-333.569000244,198.76499939
-333.588989258,198.705993652
-333.609008789,198.652999878
-333.628997803,198.598999023
-333.649993896,198.544006348
-333.670013428,198.486999512
-333.690002441,198.436004639
-333.713989258,198.384002686
-333.733001709,198.332000732
-333.75201416,198.283004761
-333.773986816,198.231994629
-333.790008545,198.180999756
-333.809997559,198.128997803
-333.832000732,198.07800293
-333.855987549,198.026000977
-333.868011475,197.983001709
-333.884002686,197.932006836
-333.903991699,197.880004883
-333.927001953,197.830001831
-333.949005127,197.779006958
-333.968994141,197.723999023
-333.989013672,197.667999268
-334.014007568,197.613998413
-334.036010742,197.555999756
-334.062011719,197.494995117
-334.088989258,197.429992676
-334.115997314,197.363998413
-334.143005371,197.294006348
-334.166992188,197.225997925
-334.197998047,197.151992798
-334.230010986,197.07800293
-334.260009766,197.00100708
-334.291992188,196.923995972
-334.32598877,196.841995239
-334.360992432,196.759994507
-334.390014648,196.675994873
-334.428009033,196.591995239
-334.466003418,196.5
-334.5,196.408996582
-334.539001465,196.320999146
-334.575012207,196.23500061
-334.610992432,196.149993896
-334.644989014,196.069000244
-334.683013916,195.988006592
-334.717987061,195.912994385
-334.746002197,195.845001221
-334.770996094,195.776000977
-334.803009033,195.707000732
-334.830993652,195.641998291
-334.855010986,195.580001831
-334.880004883,195.522003174
-334.906005859,195.462005615
-334.928985596,195.402999878
-334.954986572,195.345001221
-334.980010986,195.287002563
-335,195.225006104
-335.024993896,195.167007446
-335.052001953,195.10899353
-335.07800293,195.052993774
-335.102996826,194.996002197
-335.12298584,194.934997559
-335.141998291,194.87399292
-335.165985107,194.815994263
-335.194000244,194.761993408
-335.216003418,194.705993652
-335.239990234,194.645004272
-335.261993408,194.587005615
-335.290985107,194.527999878
-335.313995361,194.470001221
-335.339996338,194.408004761
-335.364990234,194.345993042
-335.390991211,194.279006958
-335.420013428,194.208999634
-335.450012207,194.139007568
-335.480987549,194.067993164
-335.506011963,193.988998413
-335.532989502,193.910995483
-335.566009521,193.830993652
-335.600006104,193.75
-335.635009766,193.669006348
-335.667999268,193.585998535
-335.70300293,193.49899292
-335.739013672,193.406997681
-335.778991699,193.317993164
-335.808013916,193.222000122
-335.838989258,193.123001099
-335.87600708,193.026992798
-335.92401123,192.932998657
-335.964996338,192.835006714
-336.002990723,192.73500061
-336.045013428,192.632995605
-336.085998535,192.535003662
-336.12298584,192.434997559
-336.162994385,192.335006714
-336.205993652,192.235992432
-336.244995117,192.143997192
-336.283996582,192.048995972
-336.319000244,191.951004028
-336.355987549,191.856002808
