x,y
-301.3647848382,231.9572013321
-301.3573285809,231.9756023085
-301.349888656,231.9940098944
-301.3424652274,232.0124241391
-301.33505846,232.0308450918
-301.3276685186,232.049272801
-301.320295569,232.0677073152
-301.3129397771,232.0861486824
-301.3056013094,232.1045969503
-301.2982803329,232.1230521664
-301.290977015,232.1415143777
-301.2836915235,232.1599836308
-301.2764240266,232.178459972
-301.2691746931,232.1969434473
-301.261943692,232.2154341022
-301.2547311929,232.2339319818
-301.2475373656,232.2524371309
-301.2403623804,232.2709495938
-301.233206408,232.2894694143
-301.2260696195,232.3079966359
-301.2189521861,232.3265313016
-301.2118542796,232.345073454
-301.2047760722,232.3636231352
-301.1977177363,232.3821803867
-301.1906794446,232.4007452497
-301.1836613701,232.4193177648
-301.1766636863,232.4378979723
-301.1696865668,232.4564859116
-301.1627301855,232.4750816221
-301.1557947167,232.4936851421
-301.1488803348,232.5122965098
-301.1419872147,232.5309157628
-301.1351155312,232.5495429378
-301.1282654596,232.5681780714
-301.1214371754,232.5868211992
-301.1146308543,232.6054723567
-301.1078466719,232.6241315783
-301.1010848045,232.6427988981
-301.0943454282,232.6614743496
-301.0876287195,232.6801579654
-301.0809348548,232.6988497779
-301.0742640109,232.7175498185
-301.0676163646,232.7362581182
-301.0609920928,232.7549747071
-301.0543913726,232.7736996148
-301.0478143811,232.7924328701
-301.0412612956,232.8111745014
-301.0347322933,232.8299245362
-301.0282275516,232.8486830011
-301.021747248,232.8674499225
-301.0152915597,232.8862253255
-301.0088606644,232.905009235
-301.0024547394,232.9238016748
-300.9960739621,232.9426026681
-300.9897185101,232.9614122374
-300.9833885607,232.9802304044
-300.9770842911,232.9990571899
-300.9708058788,233.017892614
-300.9645535009,233.0367366963
-300.9583273344,233.0555894551
-300.9521275565,233.0744509083
-300.9459543439,233.0933210727
-300.9398078733,233.1121999647
-300.9336883214,233.1310875994
-300.9275958646,233.1499839914
-300.9215306791,233.1688891543
-300.9154929409,233.1878031009
-300.9094828259,233.2067258431
-300.9035005096,233.2256573921
-300.8975461673,233.2445977581
-300.8916199742,233.2635469504
-300.8857221051,233.2825049776
-300.8798527344,233.3014718472
-300.8740120364,233.3204475658
-300.8682001848,233.3394321394
-300.8624173533,233.3584255727
-300.856663715,233.3774278698
-300.8509394426,233.3964390338
-300.8452447086,233.4154590667
-300.8395796849,233.4344879698
-300.833944543,233.4535257434
-300.828339454,233.4725723867
-300.8227645885,233.4916278982
-300.8172201168,233.5106922754
-300.8117062082,233.5297655146
-300.8062230321,233.5488476115
-300.8007707569,233.5679385606
-300.7953495506,233.5870383554
-300.7899595806,233.6061469886
-300.7846010138,233.6252644518
-300.7792740163,233.6443907357
-300.7739787537,233.66352583
-300.7687153909,233.6826697232
-300.7634840921,233.7018224031
-300.7582850209,233.7209838564
-300.75311834,233.7401540688
-300.7479842115,233.7593330249
-300.7428827968,233.7785207084
-300.7378142563,233.797717102
-300.7327787498,233.8169221874
-300.7277764361,233.8361359452
-300.7228074735,233.8553583549
-300.7178720189,233.8745893954
-300.7129702289,233.8938290441
-300.7081022588,233.9130772775
-300.703268263,233.9323340714
-300.6984683951,233.9515994002
-300.6937028078,233.9708732374
-300.6889716525,233.9901555555
-300.6842668703,234.009480163
-300.6795969481,234.0288132213
-300.6749620343,234.0481547024
-300.6703622829,234.0675045759
-300.6657978491,234.0868628108
-300.6612688894,234.1062293757
-300.6567755612,234.1256042387
-300.6523180233,234.1449873671
-300.6478964354,234.1643787279
-300.6435109586,234.1837782873
-300.6391617548,234.2031860109
-300.634848987,234.2226018637
-300.6305728192,234.2420258102
-300.6263334165,234.261457814
-300.6221309448,234.2808978381
-300.6179655712,234.3003458449
-300.6138374634,234.3198017959
-300.6097467903,234.339265652
-300.6056937213,234.3587373734
-300.601678427,234.3782169194
-300.5977010787,234.3977042486
-300.5937618484,234.4171993189
-300.5898609089,234.4367020871
-300.5859984339,234.4562125095
-300.5821745976,234.4757305415
-300.5783895749,234.4952561374
-300.5746435417,234.5147892511
-300.5709366742,234.5343298351
-300.5672691492,234.5538778415
-300.5636411444,234.573433221
-300.5600528379,234.5929959239
-300.5565044082,234.6125658993
-300.5529960345,234.6321430952
-300.5495278965,234.651727459
-300.5461001744,234.6713189369
-300.5427130487,234.6909174741
-300.5393667005,234.7105230151
-300.5360613111,234.730135503
-300.5327970624,234.7497548801
-300.5295741364,234.7693810878
-300.5263927158,234.7890140661
-300.5232529832,234.8086537544
-300.5201551218,234.8283000907
-300.5170993148,234.847953012
-300.5140857458,234.8676124544
-300.5111145986,234.8872783527
-300.5081860572,234.9069506407
-300.5053003055,234.926629251
-300.502457528,234.9463141154
-300.4996579089,234.9660051641
-300.4969016327,234.9857023265
-300.494188884,235.0054055307
-300.4915198473,235.0251147038
-300.4888947071,235.0448297717
-300.4863136482,235.0645506589
-300.483776855,235.0842772891
-300.481284512,235.1040095846
-300.4788368037,235.1237474664
-300.4764339145,235.1434908547
-300.4740760285,235.163239668
-300.4717633298,235.1829938239
-300.4694960024,235.2027532388
-300.46727423,235.2225178277
-300.465098196,235.2422875046
-300.4629680837,235.2620621821
-300.4608840763,235.2818417715
-300.4588463563,235.3016261831
-300.4568551063,235.3214153257
-300.4549105083,235.3412091071
-300.4530127442,235.3610074335
-300.4511619953,235.3808102103
-300.4493584426,235.4006173412
-300.4476022667,235.4204287289
-300.4458936477,235.4402442747
-300.4442327654,235.4600638787
-300.4426197989,235.4798874397
-300.4410549269,235.4997148552
-300.4395383277,235.5195460215
-300.4380701788,235.5393808335
-300.4366506573,235.5592191849
-300.4352799397,235.579060968
-300.4339582018,235.598906074
-300.4326856188,235.6187543927
-300.4314623654,235.6386058126
-300.4302886154,235.6584602209
-300.4291645419,235.6783175037
-300.4280903176,235.6981775454
-300.427066114,235.7180402296
-300.4260921021,235.7379054382
-300.4251684523,235.7577730522
-300.4242953337,235.7776429509
-300.4234729151,235.7975150126
-300.4227013641,235.8173891143
-300.4219808475,235.8372651316
-300.4213115314,235.8571429389
-300.4206935808,235.8770224092
-300.4201271598,235.8969034145
-300.4196124316,235.9167858252
-300.4191495585,235.9366695107
-300.4187387017,235.956554339
-300.4183800215,235.9764401768
-300.418073677,235.9963268897
-300.4178198265,236.0162143419
-300.4176186271,236.0361023964
-300.4174702347,236.055990915
-300.4173748044,236.0758797582
-300.4173324899,236.0957687853
-300.417343444,236.1156578543
-300.4174078181,236.1355468222
-300.4175257626,236.1554355445
-300.4176974267,236.1753238756
-300.4179229583,236.1952116688
-300.4182025041,236.2150987761
-300.4185362096,236.2349850482
-300.4189242191,236.2548703349
-300.4193666755,236.2747544847
-300.4198637203,236.2946373447
-300.420415494,236.3145187611
-300.4210221355,236.334398579
-300.4216837824,236.3542766422
-300.4224005711,236.3741527934
-300.4231726364,236.3940268741
-300.4240001119,236.4138987248
-300.4248831295,236.433768185
-300.42582182,236.4536350928
-300.4268163127,236.4734992854
-300.4278667351,236.493360599
-300.4289732137,236.5132188685
-300.4301358731,236.5330739279
-300.4313548368,236.5529256101
-300.4326302263,236.572773747
-300.4339621621,236.5926181695
-300.4353507626,236.6124587074
-300.4367961452,236.6322951896
-300.4382984252,236.6521274438
-300.4398577166,236.671955297
-300.4414741317,236.691778575
-300.4431477814,236.7115971029
-300.4448787746,236.7314107046
-300.4466672188,236.7512192031
-300.4485132198,236.7710224207
-300.4504168818,236.7908201785
-300.4523783071,236.810612297
-300.4543975964,236.8303985957
-300.456474849,236.850178893
-300.4586101619,236.8699530069
-300.4608036309,236.8897207542
-300.4630553498,236.909481951
-300.4653654107,236.9292364127
-300.467733904,236.9489839537
-300.4701609181,236.9687243878
-300.4726465399,236.9884575279
-300.4751908544,237.0081831862
-300.4777939448,237.0279011742
-300.4804558925,237.0476113027
-300.483176777,237.0673133817
-300.485956676,237.0870072206
-300.4887956655,237.1066926281
-300.4916938195,237.1263694121
-300.4946512102,237.1460373801
-300.4976679078,237.1656963389
-300.500743981,237.1853460946
-300.5038794962,237.2049864527
-300.5070745181,237.2246172183
-300.5103291096,237.2442381957
-300.5136433315,237.2638491889
-300.5170172428,237.2834500011
-300.5204509006,237.3030404353
-300.5239443601,237.3226202938
-300.5274976745,237.3421893785
-300.5311108951,237.3617474906
-300.5347840713,237.3812944314
-300.5385172504,237.4008300012
-300.5423104781,237.4203540002
-300.5461637978,237.4398662281
-300.5500772511,237.4593664844
-300.5540508776,237.478854568
-300.558084715,237.4983302776
-300.5621787989,237.5177934117
-300.5663331632,237.5372437681
-300.5705478395,237.5566811448
-300.5748228577,237.5761053391
-300.5791582455,237.5955161484
-300.5835540288,237.6149133698
-300.5880102314,237.6342967999
-300.5925268751,237.6536662354
-300.59710398,237.6730214728
-300.6017415638,237.6923623084
-300.6064396424,237.7116885382
-300.6111982299,237.7309999583
-300.6160173381,237.7502963646
-300.620896977,237.769577553
-300.6258371545,237.7888433191
-300.6308378767,237.8080934588
-300.6358991475,237.8273277676
-300.641020969,237.8465460413
-300.6462033412,237.8657480754
-300.6514462622,237.8849336658
-300.6567497279,237.904102608
-300.6621137327,237.923254698
-300.6675382684,237.9423897314
-300.6730233254,237.9615075044
-300.6785688918,237.980607813
-300.6841749539,237.9996904534
-300.6898414958,238.0187552218
-300.6955685,238.0378019149
-300.7013559467,238.0568303292
-300.7072038144,238.0758402618
-300.7131120794,238.0948315097
-300.7190807165,238.1138038702
-300.725109698,238.1327571409
-300.7311989948,238.1516911198
-300.7373485755,238.1706056049
-300.7435584069,238.1895003948
-300.7498284539,238.2083752882
-300.7561586795,238.2272300842
-300.7625490449,238.2460645823
-300.7689995092,238.2648785824
-300.7755100298,238.2836718847
-300.782080562,238.3024442898
-300.7887110595,238.3211955989
-300.795401474,238.3399256134
-300.8021517553,238.3586341352
-300.8089618514,238.3773209669
-300.8158317086,238.3959859113
-300.822761271,238.4146287719
-300.8297504814,238.4332493526
-300.8367992803,238.4518474579
-300.8439076067,238.4704228929
-300.8510753977,238.488975463
-300.8583025886,238.5075049746
-300.8655891131,238.5260112343
-300.8729349028,238.5444940495
-300.8803398879,238.5629532283
-300.8878039967,238.5813885793
-300.8953271557,238.5997999118
-300.9029092899,238.6181870358
-300.9105503223,238.6365497619
-300.9182501744,238.6548879015
-300.9260087661,238.6732012666
-300.9338260155,238.69148967
-300.9417018389,238.7097529253
-300.9496361512,238.7279908466
-300.9576288656,238.746203249
-300.9656798936,238.7643899484
-300.9737891453,238.7825507613
-300.9819565288,238.8006855051
-300.9901819511,238.818793998
-300.9984653173,238.8368760591
-301.006806531,238.8549315082
-301.0152054944,238.8729601659
-301.0236621081,238.890961854
-301.0321762712,238.9089363947
-301.0407478812,238.9268836115
-301.0493768342,238.9448033285
-301.0580630249,238.9626953709
-301.0668063464,238.9805595646
-301.0756066905,238.9983957366
-301.0844763737,239.0162286052
-301.0934030149,239.0340330174
-301.1023865031,239.0518088142
-301.1114267233,239.0695558262
-301.1205235588,239.0872738848
-301.1296768911,239.1049628226
-301.1388866001,239.1226224737
-301.1481525642,239.140252673
-301.1574746598,239.1578532567
-301.166852762,239.1754240625
-301.1762867442,239.192964929
-301.1857764781,239.2104756962
-301.1953218337,239.2279562055
-301.2049226796,239.2454062994
-301.2145788828,239.2628258217
-301.2242903086,239.2802146178
-301.2340568207,239.2975725342
-301.2438782814,239.3148994188
-301.2537545514,239.3321951209
-301.2636854898,239.3494594912
-301.2736709542,239.3666923819
-301.2837108008,239.3838936465
-301.293804884,239.40106314
-301.3039530571,239.4182007188
-301.3141551716,239.4353062408
-301.3244110778,239.4523795654
-301.3347206242,239.4694205536
-301.3450836582,239.4864290677
-301.3555000256,239.5034049717
-301.3659695709,239.5203481311
-301.376492137,239.5372584129
-301.3870675655,239.5541356858
-301.3976956968,239.5709798199
-301.4083763696,239.5877906872
-301.4191094216,239.6045681609
-301.4298946889,239.6213121163
-301.4407320065,239.6380224299
-301.4516212078,239.6546989801
-301.4625621252,239.6713416469
-301.4735545897,239.6879503121
-301.484598431,239.704524859
-301.4956934776,239.7210651727
-301.5068395568,239.73757114
-301.5180364946,239.7540426494
-301.5292841159,239.7704795912
-301.5405822442,239.7868818573
-301.5519307022,239.8032493416
-301.563329311,239.8195819396
-301.574777891,239.8358795486
-301.5862762611,239.8521420677
-301.5978242394,239.8683693978
-301.6094216426,239.8845614417
-301.6210682866,239.9007181038
-301.6327639861,239.9168392905
-301.6445085547,239.93292491
-301.6563018052,239.9489748724
-301.6681435492,239.9649890895
-301.6800335972,239.9809674751
-301.6919717592,239.9969099449
-301.7039578436,240.0128164163
-301.7159916583,240.0286868088
-301.7280730103,240.0445210435
-301.7402017053,240.0603190438
-301.7523775485,240.0760807347
-301.764600344,240.0918060432
-301.7768698953,240.1074948982
-301.7891860047,240.1231472307
-301.8015484739,240.1387629732
-301.8139571038,240.1543420607
-301.8264116946,240.1698844297
-301.8389120454,240.1853900188
-301.8514579549,240.2008587687
-301.8640492209,240.2162906217
-301.8766856405,240.2316855224
-301.8893670101,240.2470434173
-301.9020931255,240.2623642547
-301.9148637818,240.277647985
-301.9276787733,240.2928945605
-301.940537894,240.3081039356
-301.9534409369,240.3232760666
-301.9663876949,240.3384109117
-301.9793779598,240.3535084312
-301.9924115231,240.3685685875
-302.0054881759,240.3835913446
-302.0186077086,240.3985766689
-302.0317699112,240.4135245286
-302.044974573,240.4284348938
-302.0582214831,240.4433077368
-302.0715104301,240.4581430317
-302.0848412021,240.4729407548
-302.0982135868,240.4877008841
-302.1116273716,240.5024233999
-302.1250823433,240.5171082842
-302.1385782887,240.5317555213
-302.152114994,240.5463650971
-302.1656922451,240.5609369999
-302.1793098277,240.5754712196
-302.1929675272,240.5899677483
-302.2066651286,240.6044265801
-302.2204024168,240.618847711
-302.2341791765,240.6332311388
-302.247995192,240.6475768637
-302.2618502476,240.6618848873
-302.2757441273,240.6761552137
-302.289676615,240.6903878486
-302.3036474944,240.7045827998
-302.3176565492,240.718740077
-302.3317035628,240.7328596919
-302.3457883187,240.7469416579
-302.3599106002,240.7609859907
-302.3740701905,240.7749927076
-302.3882668731,240.7889618281
-302.4025004309,240.8028933733
-302.4167706474,240.8167873664
-302.4310773056,240.8306438326
-302.4454201889,240.8444627987
-302.4597990806,240.8582442936
-302.474213764,240.871988348
-302.4886640226,240.8856949945
-302.5031496399,240.8993642675
-302.5176703995,240.9129962033
-302.5322260853,240.92659084
-302.546816481,240.9401482176
-302.5614413709,240.9536683779
-302.5761005391,240.9671513644
-302.5907937701,240.9805972227
-302.6055208486,240.9940059998
-302.6202815593,241.0073777448
-302.6350756873,241.0207125084
-302.6499030181,241.0340103431
-302.6647633373,241.0472713033
-302.6796564306,241.0604954448
-302.6945820844,241.0736828256
-302.7095400851,241.0868335049
-302.7245302196,241.0999475441
-302.739552275,241.1130250059
-302.7546060389,241.126065955
-302.7696912991,241.1390704574
-302.7848078439,241.1520385811
-302.7999554621,241.1649703956
-302.8151339426,241.1778659721
-302.8303430751,241.1907253832
-302.8455826494,241.2035487035
-302.860852456,241.2163360087
-302.8761522857,241.2290873765
-302.89148193,241.2418028858
-302.9068411806,241.2544826175
-302.9222298299,241.2671266535
-302.9376476707,241.2797350777
-302.9530944966,241.2923079751
-302.9685701013,241.3048454324
-302.9840742795,241.3173475378
-302.9996068261,241.3298143809
-303.015167537,241.3422460526
-303.0307562082,241.3546426455
-303.0463726367,241.3670042533
-303.0620166199,241.3793309714
-303.0776879559,241.3916228962
-303.0933864435,241.4038801258
-303.109111882,241.4161027596
-303.1248640716,241.428290898
-303.1406428129,241.440444643
-303.1564479074,241.4525640978
-303.1722791571,241.4646493669
-303.188136365,241.476700556
-303.2040193345,241.4887177721
-303.2199278698,241.5007011233
-303.2358617761,241.5126507189
-303.251820859,241.5245666694
-303.2678049251,241.5364490866
-303.2838137816,241.5482980833
-303.2998472367,241.5601137732
-303.315905099,241.5718962716
-303.3319871784,241.5836456944
-303.3480932852,241.5953621588
-303.3642232307,241.607045783
-303.3803768269,241.6186966861
-303.3965538869,241.6303149884
-303.4127542244,241.641900811
-303.428977654,241.653454276
-303.4452239911,241.6649755065
-303.4614930522,241.6764646264
